Conf.,atom,Ref. Fx(Ha/Bohr),Ref. Fy(Ha/Bohr),Ref. Fz(Ha/Bohr),NN Fx(Ha/Bohr),NN Fy(Ha/Bohr),NN Fz(Ha/Bohr)
363,11,-0.00198093,0.00953819,-0.01214044,-0.00168048,0.01008863,-0.01224937
363,12,0.0145573,0.03160392,-0.0207491,0.01535028,0.03178389,-0.02076395
363,13,0.00040726,0.00945312,-0.0035674,0.0003842,0.00875788,-0.00165712
364,1,-0.03615188,-0.00199615,0.00563406,-0.0318722,-0.00071627,0.00659388
364,2,-0.0374941,0.00535384,-0.00723263,-0.04467934,0.00342119,-0.00822417
364,3,0.01565406,-0.00333209,-0.00241083,0.01424335,-0.00404963,-0.0038251
364,4,-0.01307651,0.00740706,0.00902342,-0.01042409,0.00899599,0.01015963
364,5,0.00738998,0.00635077,0.00850097,0.0050301,0.00668641,0.00895531
364,6,0.02823274,-0.01404458,-0.01148293,0.02864209,-0.01446418,-0.01190199
364,7,0.07316458,-0.0156821,-0.02330887,0.0743523,-0.01629714,-0.02368521
364,8,-0.0347597,-0.00185546,-0.00312446,-0.03207341,-0.00195146,-0.00318559
364,9,-0.03818722,0.01195834,0.00983199,-0.04005721,0.01240866,0.01092073
364,10,0.05474005,0.00880687,0.01406861,0.05449801,0.00853588,0.01373175
364,11,-0.00566346,-0.0008906,0.00442167,-0.00477027,-0.00081809,0.00387307
364,12,-0.01384853,-0.00207591,-0.00392098,-0.01288932,-0.00175135,-0.00341231
365,1,-0.02370045,-0.00280744,-0.00654081,-0.01881049,-0.00289361,-0.00681861
365,2,0.04870284,0.01444728,0.01574257,0.04261662,0.01170172,0.01445702
365,3,0.04103595,-0.02137539,-0.007704,0.03932104,-0.0204145,-0.00699485
365,4,-0.00619511,0.00938609,-0.00264504,-0.00365187,0.01175502,-0.00192396
365,5,-0.04695524,0.002271,0.00652137,-0.04457239,0.00352207,0.00648627
365,6,-0.01259684,-0.00788833,-0.00593874,-0.0131881,-0.00897841,-0.00577142
365,7,-0.01889406,0.01176029,0.01073766,-0.01820279,0.01078916,0.01174931
365,8,0.03420217,-0.0015281,0.00381156,0.03359118,-0.00086851,0.00360881
365,9,0.01216881,0.00207916,-0.00969482,0.01245499,0.00241063,-0.00985108
365,10,-0.00984419,-0.00440936,-0.00933924,-0.01038091,-0.00497209,-0.00991089
365,11,-0.01321639,-0.00607297,-0.00137271,-0.01475248,-0.00644452,-0.00207515
365,12,-0.00470748,0.00413778,0.0064222,-0.00442481,0.00439302,0.00704455
366,1,-0.00909545,0.01793135,0.00739079,-0.01167569,0.01684964,0.00585228
366,2,0.04133554,0.02180149,0.01023201,0.04078098,0.02129485,0.0098886
366,3,-0.01393474,-0.00798532,0.01804291,-0.01259699,-0.00780855,0.01737363
366,4,-0.03459632,-0.01972566,-0.00976073,-0.03503101,-0.02052028,-0.00964584
366,5,-0.02205743,-0.00844355,0.00214897,-0.0230524,-0.00752777,0.00435458
366,6,-0.00305419,0.00559218,0.00359732,-0.00395798,0.00709688,0.00334012
366,7,-0.0001406,0.00188886,-0.00000019,0.0019911,0.00265476,-0.00088748
366,8,0.00938682,-0.01439715,-0.01254309,0.00945237,-0.01594328,-0.01019047
366,9,0.02935978,0.00459206,-0.0099452,0.02572491,0.00399384,-0.00614487
366,10,0.00456253,0.02433687,0.01910984,0.01003811,0.02594838,0.01368213
366,11,0.02549976,0.00047541,-0.01095896,0.02666834,0.00118678,-0.01077488
366,12,-0.00922805,-0.01693661,-0.01269622,-0.00929584,-0.01770362,-0.01215072
366,13,-0.01803766,-0.0091299,-0.00461746,-0.0190459,-0.00952163,-0.00469707
367,1,-0.0066757,-0.0143392,-0.03762751,-0.00540693,-0.01323807,-0.0371539
367,2,-0.00636624,0.0128798,0.0129395,-0.00523871,0.01290959,0.00936617
367,3,-0.01455371,0.00200866,0.00940125,-0.01533253,0.00126823,0.00894132
367,4,0.0051733,-0.00252457,-0.01361375,0.00380654,-0.00244886,-0.01168307
367,5,0.0263239,0.00441909,-0.0022789,0.02752312,0.00584853,-0.00130531
367,6,-0.02462218,-0.01135437,0.00498794,-0.02251961,-0.011522,0.00477447
367,7,0.01576064,0.0151473,-0.00124377,0.01578194,0.01460138,-0.00234048
367,8,0.03407071,0.0156309,-0.00051591,0.03123952,0.01540126,0.00039315
367,9,-0.02194878,-0.00379191,0.00135066,-0.02458022,-0.00385265,0.00275012
367,10,-0.03318822,-0.02815362,0.00504412,-0.03132791,-0.02875825,0.00367181
367,11,0.00603056,-0.00642264,-0.00684607,0.0063857,-0.00664858,-0.00792758
367,12,0.01422347,0.02302328,0.03337035,0.01410043,0.022754,0.03371019
367,13,0.00577225,-0.00652272,-0.00496792,0.00556866,-0.00631458,-0.00319689
368,1,-0.02209592,-0.00747162,-0.01825908,-0.02154381,-0.00720023,-0.01790506
368,2,0.01243478,0.02029795,0.01776155,0.01426484,0.02074107,0.01408501
368,3,0.0196936,0.01605144,-0.00164686,0.01960171,0.01579819,-0.00189651
368,4,-0.00004021,-0.00679513,-0.01141969,-0.00112153,-0.00698674,-0.00967442
368,5,0.01081815,-0.00063317,0.00096039,0.01141463,0.00115608,0.00186033
368,6,-0.04470908,-0.01937651,-0.00584585,-0.04294406,-0.01885771,-0.00558918
368,7,-0.0196806,-0.00655554,0.01176855,-0.01909935,-0.00789344,0.01040273
368,8,0.02219215,0.00907555,0.00005667,0.0182079,0.00804407,0.00073817
368,9,-0.00308402,0.00821022,-0.00771574,-0.0057069,0.00875293,-0.00623335
368,10,-0.01724871,-0.01947637,0.00900152,-0.01462202,-0.02004418,0.00752056
368,11,0.01639602,-0.01162255,-0.02327532,0.01673168,-0.01189393,-0.0246498
368,12,0.0138478,0.02022649,0.0322783,0.01368194,0.02027035,0.03308805
368,13,0.01147603,-0.00193076,-0.00366444,0.01113497,-0.00188647,-0.00174653
369,1,-0.05108283,0.00218196,-0.00816824,-0.04916924,0.00215266,-0.00843659
369,2,0.04797188,-0.00475734,0.01095045,0.04695535,-0.00356997,0.01129156
369,3,-0.00528036,0.00740776,0.00607689,-0.00674131,0.0075595,0.00709867
369,4,-0.00338729,-0.00274555,-0.00560304,-0.00430599,-0.00385002,-0.00702256
369,5,0.05813706,0.00042036,-0.01708272,0.05763262,-0.00024104,-0.01737648
369,6,-0.05086309,-0.00323362,-0.0048409,-0.04942387,-0.00273198,-0.00325676
369,7,-0.05215105,-0.00822405,0.02440461,-0.0532385,-0.007729,0.02295475
369,8,0.05962333,0.00811493,0.00553543,0.05933254,0.00787185,0.00489986
369,9,0.00297878,0.00528065,-0.01598693,0.00395664,0.00434706,-0.01412029
369,10,-0.01421993,-0.00209992,0.00365516,-0.01466794,-0.00209319,0.00306164
369,11,0.01255053,-0.00189985,0.00445677,0.01321405,-0.00134946,0.00368866
369,12,-0.00427703,-0.00044534,-0.00339748,-0.00354436,-0.00036639,-0.00278244
370,1,0.00288713,0.02996063,-0.04474928,0.00391265,0.03102306,-0.04574742
370,2,-0.00509419,0.02278391,0.00712386,-0.00595621,0.02398478,0.00878456
370,3,-0.00157485,0.00003565,-0.00488414,-0.00056589,0.00073005,-0.00489535
370,4,0.00256608,0.0047233,-0.01419682,0.00252507,0.00404839,-0.01487042
370,5,-0.03351207,-0.0202406,0.00722473,-0.03339021,-0.02245556,0.0086705
370,6,-0.00048537,-0.01314945,0.00965115,-0.0022105,-0.01295903,0.00720124
370,7,-0.01132329,-0.00253749,0.0041725,-0.0141686,-0.00108228,0.00264188
370,8,0.00564867,0.00541908,0.00287462,0.00550585,0.00507562,0.00378526
370,9,0.02288008,0.00285022,0.00177156,0.02511815,0.00273126,0.00199122
370,10,0.01098475,0.01580391,-0.00728903,0.01103855,0.01515679,-0.00535061
370,11,-0.00718865,-0.00949622,0.01104735,-0.00690422,-0.00944921,0.01075877
370,12,0.02209159,-0.01038854,0.03068143,0.02183873,-0.0104618,0.03100577
370,13,-0.00787987,-0.02576441,-0.00342792,-0.00674336,-0.02634207,-0.00397539
371,1,-0.01751508,0.00329458,-0.00852972,-0.02016028,0.00112001,-0.00984009
371,2,0.05608402,0.03498614,-0.0043642,0.05681741,0.03505951,-0.00603261
371,3,0.00507276,-0.00558169,-0.02061601,0.00923121,-0.00377166,-0.02035961
371,4,-0.01970947,-0.00602901,0.00716982,-0.01975681,-0.0056857,0.0071979
371,5,-0.01540391,-0.00821108,0.01082348,-0.01815891,-0.0086298,0.00962407
371,6,-0.01544038,-0.01554281,-0.00270673,-0.01588195,-0.01567044,-0.00003441
371,7,-0.02081521,-0.01572865,-0.00350996,-0.02047174,-0.01503222,-0.00104406
371,8,-0.04455298,-0.02210676,-0.00723292,-0.04606049,-0.02189564,-0.00926854
371,9,0.09159347,0.05012702,-0.00712661,0.09367998,0.05200895,-0.0073459
371,10,-0.00283313,0.00475737,0.01980351,-0.00115314,0.00260518,0.01859989
371,11,-0.00850581,-0.00522721,0.00802633,-0.00918788,-0.00528714,0.00796602
371,12,0.00907309,0.00121814,0.0097918,0.00963457,0.001736,0.01094951
371,13,-0.01704736,-0.01595604,-0.00152879,-0.01853196,-0.01655706,-0.00041217
372,1,-0.03945806,0.00134747,-0.00417839,-0.037436,-0.00014711,-0.00387457
372,2,0.00014854,-0.00382151,-0.00102922,0.00027406,-0.00349995,-0.00100509
372,3,0.03256837,0.01069013,0.00464364,0.03115906,0.01211344,0.00437511
372,4,0.01987937,0.00030721,0.00161263,0.01904231,0.0008635,0.00206596
372,5,0.00861567,-0.00880273,0.00370135,0.00981001,-0.00870319,0.00387656
372,6,-0.05737071,0.00449311,0.00457801,-0.05527789,0.00412855,0.0038237
372,7,-0.0142029,-0.00251111,-0.00751912,-0.01717525,-0.00301892,-0.00822181
372,8,0.05688474,-0.00509274,-0.00560657,0.057911,-0.00512819,-0.00529975
372,9,0.01074655,0.00341714,0.00213233,0.01073376,0.00335366,0.0026103
372,10,-0.02400283,-0.0006096,-0.00136942,-0.02583987,-0.00087427,-0.00108483
372,11,0.00951827,-0.00045583,0.00043041,0.00932091,-0.00036843,0.00036194
372,12,-0.00332701,0.00103847,0.00260436,-0.00252211,0.00128093,0.0023725
373,1,0.05666794,-0.01413174,-0.03811482,0.05440019,-0.01206965,-0.03432546
373,2,-0.01520835,-0.00254702,0.01734815,-0.01210003,-0.0051025,0.01817485
373,3,-0.05191625,-0.02848152,0.01361284,-0.0516131,-0.02989927,0.01245596
373,4,0.00789967,-0.01047153,-0.00223302,0.00386921,-0.0082115,-0.0004835
373,5,-0.03079738,-0.01740212,0.00818289,-0.03085394,-0.01848893,0.00733568
373,6,-0.01282835,0.01976424,-0.00257191,-0.01301744,0.01916571,-0.0051233
373,7,0.00643603,0.00624498,-0.01094322,0.00618191,0.00889134,-0.00908545
373,8,-0.0186165,-0.04291979,-0.00559059,-0.01613257,-0.04322003,-0.00269979
373,9,0.04327163,0.01361596,0.00726037,0.04382203,0.01399051,0.00792005
373,10,0.00637484,0.02818703,0.00177053,0.00649172,0.02725229,-0.00163508
373,11,0.00189155,0.03850481,0.02163259,0.00212376,0.03773441,0.02085946
373,12,-0.00033329,0.00720573,0.00085058,0.00086741,0.00654697,-0.00111186
373,13,0.00715846,0.00243097,-0.0112044,0.00596085,0.00341065,-0.01228154
374,1,0.06769223,0.0198988,-0.00285964,0.06964916,0.01835547,-0.00291855
374,2,0.02177027,0.03113799,0.00078921,0.0232284,0.02859191,0.00008002
374,3,-0.01733042,-0.01305641,-0.00870621,-0.01865056,-0.01229726,-0.00789797
374,4,0.00204217,-0.0099714,0.00151142,-0.00024299,-0.0093367,0.00110271
374,5,-0.00230945,-0.00087207,0.00496472,-0.00256942,0.00103338,0.0035931
374,6,-0.00037481,0.00102253,0.00313156,0.00049998,0.00100694,0.005028
374,7,-0.00327791,0.00519492,0.00668755,-0.00321623,0.00252008,0.0070266
374,8,-0.05600755,-0.02536007,-0.00666256,-0.05469259,-0.0251283,-0.00846168
374,9,-0.02835847,-0.01868797,-0.00511086,-0.0272218,-0.01783357,-0.00519638
374,10,0.06862786,0.03325781,0.00266289,0.06729606,0.03391966,0.00386736
374,11,-0.04431533,0.02293359,0.00826402,-0.04405719,0.02375263,0.00809864
374,12,-0.00128444,-0.03079695,-0.00360703,-0.00150838,-0.03069349,-0.00349233
374,13,-0.00687416,-0.01470077,-0.00106507,-0.00851443,-0.01389075,-0.00082952
375,1,-0.01783557,0.01128459,-0.02542122,-0.01702632,0.01040754,-0.02361788
375,2,-0.00559059,0.01242459,-0.00693493,-0.00334114,0.01204956,-0.00471402
375,3,0.00204542,-0.01457905,-0.00526377,0.0007794,-0.01281743,-0.00527268
375,4,0.03839313,0.01726758,0.0167361,0.03585395,0.01651742,0.01465452
375,5,-0.03321739,-0.006958,0.02162927,-0.03243282,-0.00954086,0.0199269
375,6,-0.02650474,-0.01180358,-0.00576549,-0.02431414,-0.00946105,-0.00399535
375,7,-0.03667989,-0.01832766,0.00277972,-0.03928789,-0.01849631,0.00392027
375,8,-0.01524151,-0.02197316,-0.00422932,-0.01811669,-0.02455287,-0.00621667
375,9,0.06296923,0.01827122,-0.01257545,0.07009618,0.02201458,-0.01447162
375,10,0.01160567,0.03028757,0.01315219,0.01109888,0.03056661,0.0164753
375,11,0.00201489,0.01785736,-0.00635004,0.00175833,0.01736034,-0.007153
375,12,0.0384714,-0.01032564,0.0185676,0.03761432,-0.00985479,0.01835522
375,13,-0.02043005,-0.02342582,-0.00632467,-0.02268206,-0.02419272,-0.007891
376,1,0.02915157,-0.01127486,0.00035409,0.03258457,-0.00957495,0.00119917
376,2,-0.02979999,0.00677198,-0.00270576,-0.03422841,0.00766843,-0.00210823
376,3,0.01904064,-0.01504262,-0.01577291,0.02267752,-0.01844847,-0.01839249
376,4,0.05440596,-0.00057041,0.00504135,0.05709822,-0.0020435,0.00406853
376,5,0.0020023,0.0322092,0.01853097,0.00101039,0.03244268,0.01934437
376,6,-0.08304386,0.00391994,0.00114253,-0.08275063,0.00371767,0.00105366
376,7,-0.01736416,-0.01332112,-0.00748341,-0.01860339,-0.01167562,-0.00698284
376,8,0.02014318,-0.00671441,-0.01553832,0.0188018,-0.00631864,-0.01538102
376,9,-0.02208535,0.00016415,0.00454055,-0.02522903,0.00066866,0.00507141
376,10,0.01890098,-0.00115491,0.01248651,0.02030134,-0.00047345,0.01279227
376,11,0.00170531,0.00164701,-0.0002287,0.00102187,0.00109151,-0.00033621
376,12,0.00694343,0.00336605,-0.00036689,0.00731576,0.00294568,-0.00032862
377,1,-0.00755852,-0.00347665,0.00501173,-0.0072849,-0.00454135,0.00444353
377,2,0.00872202,0.00617513,-0.01084091,0.00916785,0.00800253,-0.01291692
377,3,0.01287487,-0.00031449,0.00791291,0.01153698,0.00080569,0.00710856
377,4,-0.02501669,-0.0204403,0.00211018,-0.02603659,-0.0193929,0.00353138
377,5,-0.00776731,-0.01018085,-0.01191376,-0.00982128,-0.01182153,-0.01041278
377,6,-0.03468095,0.00204445,0.02010978,-0.03179858,0.0000607,0.01910014
377,7,-0.03412961,-0.01236773,-0.006091,-0.0326203,-0.01333267,-0.00693219
377,8,0.00744645,-0.00521496,-0.01804495,0.00533566,-0.00662297,-0.01878398
377,9,0.02534674,0.01623177,0.00889267,0.02745002,0.01677425,0.00853871
377,10,0.04060544,0.01270078,-0.00247277,0.04023531,0.01602368,-0.00128039
377,11,0.00128661,0.01884988,0.00463218,0.00148917,0.0194275,0.00512359
377,12,0.00912695,-0.00524515,-0.00515754,0.00947855,-0.00493436,-0.00499329
377,13,0.00374401,0.00123812,0.00585148,0.00286812,-0.00044858,0.00747365
378,1,-0.00364878,-0.01600869,-0.00166153,-0.00435132,-0.01531955,-0.00155546
378,2,-0.00681752,0.01330334,0.00334736,-0.00713222,0.01362926,0.00071204
378,3,0.01366036,-0.02143627,-0.00331094,0.01512941,-0.02057286,-0.0039368
378,4,-0.02326586,-0.0120966,0.00626253,-0.02339442,-0.01296989,0.00757367
378,5,-0.01704236,0.02875187,0.0108505,-0.0139184,0.0259649,0.00827071
378,6,0.05040443,0.01729742,-0.01471083,0.04852004,0.01741924,-0.0139607
378,7,0.01752274,-0.00881379,-0.01753538,0.01225672,-0.00643874,-0.011226
378,8,0.00645994,0.004551,0.00787167,0.00859446,0.00461036,0.00667073
378,9,-0.03254498,-0.01911492,0.00587555,-0.02831548,-0.01929239,0.0021822
378,10,-0.02818669,-0.01090762,-0.00290708,-0.03060195,-0.01121175,-0.00216292
378,11,0.00792011,0.02569819,0.01784391,0.00807123,0.0253699,0.0178731
378,12,0.00657251,0.00361488,-0.00890851,0.00574637,0.00356262,-0.00872251
378,13,0.0089661,-0.00483881,-0.00301727,0.00939557,-0.00475111,-0.00171806
379,1,0.03216575,-0.00763946,0.00782958,0.03085062,-0.00755573,0.00699231
379,2,-0.0553885,0.00536274,0.00651552,-0.0554513,0.00580198,0.00621102
379,3,-0.02151271,0.01116624,-0.00976675,-0.0194705,0.01110503,-0.00950479
379,4,0.03155779,-0.00511184,-0.01144589,0.03106256,-0.0059244,-0.01167386
379,5,-0.01312156,-0.00428849,0.00808185,-0.01400538,-0.00413581,0.00874566
379,6,-0.0422536,-0.00561446,0.01017919,-0.04159916,-0.00505829,0.01101773
379,7,0.03012266,-0.00557224,-0.00617247,0.03190363,-0.00609426,-0.00732439
379,8,0.04950789,0.01233206,-0.00512894,0.05000087,0.01202841,-0.00568296
379,9,0.00636873,0.00716694,0.00144688,0.00284795,0.00736083,0.00259079
379,10,-0.0242854,-0.00744189,-0.00382793,-0.02405221,-0.00714478,-0.00316748
379,11,0.00980112,-0.00267769,-0.00054077,0.0108006,-0.00257053,-0.00076233
379,12,-0.00296218,0.00231807,0.00282973,-0.00288769,0.00218756,0.00255829
380,1,-0.02334032,0.0258664,-0.00707276,-0.02308247,0.02542412,-0.00865392
380,2,-0.04248419,-0.02560091,0.00638501,-0.04157167,-0.02337587,0.00626398
380,3,0.00607767,-0.00261222,0.00737655,0.00600081,-0.00139269,0.00941744
380,4,0.01717828,-0.00164004,-0.00927985,0.01667853,-0.00072133,-0.00860004
380,5,0.05108222,0.02808972,0.00269794,0.05218431,0.02869105,0.00169316
380,6,0.03631187,0.03551909,0.00341523,0.03620934,0.03196044,0.00390666
380,7,0.00755989,0.01281697,0.00956313,0.00736338,0.01133396,0.0094455
380,8,-0.03422427,-0.02325376,0.00308155,-0.03388612,-0.02205194,0.00017085
380,9,-0.03026635,-0.02218882,-0.01225227,-0.0304309,-0.02243381,-0.01243136
380,10,0.00748483,0.00501742,-0.00146272,0.00697787,0.00597584,0.00074558
380,11,-0.00864148,-0.02516386,-0.00194952,-0.00919383,-0.02461437,-0.00170724
380,12,-0.00153717,-0.01721619,0.00084236,-0.00137639,-0.01785852,0.00108911
380,13,0.01479901,0.0103662,-0.00134465,0.01412712,0.00906311,-0.00133974
381,1,-0.023272,0.01899176,-0.04473734,-0.02302915,0.01866416,-0.04438048
381,2,-0.00588629,-0.00740063,-0.02148531,-0.00603658,-0.01057747,-0.02055836
381,3,-0.00529664,0.00437684,0.0060673,-0.00705735,0.0036599,0.0053953
381,4,0.00077486,-0.00886728,0.01664309,-0.00022146,-0.00726738,0.01503723
381,5,-0.01693945,-0.01411881,0.0033583,-0.01574312,-0.01323328,0.00514903
381,6,0.01514679,0.02164892,-0.00689386,0.01595596,0.02054977,-0.00526984
381,7,0.00232694,-0.00740906,-0.00222624,0.00073985,-0.00738856,-0.0023139
381,8,-0.00434901,-0.0045397,-0.00359787,-0.00623881,-0.00519155,-0.00194814
381,9,-0.00377965,0.00930586,-0.00558383,-0.00298312,0.00717778,-0.00403172
381,10,0.0083154,-0.00159161,0.01182529,0.0098903,0.0013518,0.00796264
381,11,0.00670866,-0.01808798,0.03103552,0.00721134,-0.01633059,0.02955372
381,12,0.02588951,0.00361243,0.00650212,0.02725055,0.00302829,0.00695987
381,13,0.00036088,0.00407923,0.00909282,0.00026157,0.00555712,0.00844464
382,1,-0.04589171,-0.02972128,0.02369286,-0.0467434,-0.0297604,0.02338149
382,2,-0.01236903,0.01305028,0.0093926,-0.01515598,0.01095684,0.0098712
382,3,0.05163477,0.02080845,-0.0019125,0.05381923,0.02148175,-0.00094345
382,4,0.02095084,-0.00184058,-0.01230923,0.02320793,-0.00169405,-0.01173904
382,5,-0.02505124,-0.01084595,-0.00188793,-0.02415896,-0.01116587,-0.00173506
382,6,-0.0241281,-0.01794858,0.01081624,-0.02417502,-0.01450735,0.00970364
382,7,-0.00469464,-0.0051404,0.00439526,-0.00846366,-0.00517116,0.00329834
382,8,0.01748445,0.01514433,0.00199567,0.01748216,0.01350779,0.00277364
382,9,-0.02194355,-0.01515865,0.00375656,-0.01934026,-0.01411208,0.00424275
382,10,0.02162212,0.01544747,-0.00858369,0.01853625,0.01218848,-0.00863118
382,11,0.01152077,-0.01344991,0.01452493,0.01110752,-0.01388603,0.01470902
382,12,0.00949321,0.03681327,-0.03891911,0.01001109,0.03743925,-0.03974357
382,13,0.00137211,-0.00715845,-0.00496167,0.00387308,-0.00527719,-0.00518777
383,1,-0.01102442,-0.05250635,-0.00423839,-0.01236289,-0.05627115,-0.00372399
383,2,-0.02258752,0.01972845,-0.00189195,-0.01785563,0.01763012,0.00034536
383,3,0.03836328,0.00583525,0.01719861,0.0391785,0.00855305,0.016732
383,4,0.01293957,-0.00471766,-0.00221087,0.00728306,-0.00477784,-0.00358839
383,5,-0.00784544,-0.00774493,-0.0057952,-0.00908291,-0.00551408,-0.00696356
383,6,-0.00591667,-0.00565561,0.01562605,-0.00349999,-0.00354358,0.01830934
383,7,-0.04155186,-0.00737167,-0.00241163,-0.03913952,-0.01183582,-0.00082406
383,8,-0.00105699,0.01047324,-0.01397001,-0.00267936,0.00823914,-0.01786241
383,9,0.04197098,0.02038708,-0.00088524,0.04158148,0.02069805,-0.00105844
383,10,0.01222522,-0.00560222,0.00368381,0.01343942,-0.00236695,0.00519026
383,11,-0.01931543,0.00466845,-0.00584977,-0.01930301,0.00482978,-0.00548668
383,12,0.00065111,0.04015595,-0.00131268,0.00065751,0.04120135,-0.00184626
383,13,0.00314816,-0.01764997,0.00205727,0.00178333,-0.01684206,0.00077682
384,1,0.01543421,0.00349481,0.00990363,0.01438906,0.00284781,0.00810768
384,2,-0.00763249,0.00539632,0.00645131,-0.00837425,0.00518393,0.00535458
384,3,-0.04093486,-0.00774388,-0.01766438,-0.03840139,-0.00734951,-0.01621257
384,4,0.00692019,-0.01689867,-0.00511333,0.0031643,-0.01770506,-0.00363468
384,5,0.0325698,0.00256869,0.00314459,0.03294575,0.00326904,0.0041352
384,6,-0.01694479,0.0121993,0.00557059,-0.01510019,0.01373597,0.00581289
384,7,-0.03244438,0.00969223,0.00352924,-0.0340145,0.00930387,0.00264742
384,8,0.01986148,0.00374267,0.00642837,0.02057697,0.00343796,0.00660469
384,9,0.00869205,-0.00363755,-0.00129387,0.00909273,-0.00340774,-0.0012029
384,10,0.01557587,-0.00462479,-0.00940606,0.01648642,-0.00467909,-0.00974358
384,11,-0.00418418,-0.00317052,-0.00054949,-0.00522906,-0.00347701,-0.00053213
384,12,0.00308711,-0.00101862,-0.00100061,0.00446417,-0.00116017,-0.0013366
385,1,0.03791892,0.03277897,-0.04008617,0.03914086,0.03310553,-0.04090664
385,2,-0.01931193,-0.02406079,-0.00272975,-0.02006369,-0.02582516,-0.0049195
385,3,-0.02832214,0.00274473,-0.00062345,-0.02896719,0.00233805,-0.00006398
385,4,0.02749128,0.0193514,0.00157257,0.02817605,0.02034327,0.00380565
385,5,0.00667849,-0.01275504,-0.00910858,0.01010799,-0.01218436,-0.00769354
385,6,-0.00488709,-0.00301666,0.00668512,-0.00489566,-0.00253265,0.00538667
385,7,-0.0131986,0.00290474,0.01185921,-0.01562321,0.00426794,0.00979565
385,8,0.03586515,0.02276967,-0.00291534,0.03340228,0.02081917,-0.00296803
385,9,-0.02219425,-0.0167476,-0.00462553,-0.02177787,-0.01768444,-0.00450154
385,10,-0.00023868,-0.00020916,-0.00182731,0.00030505,0.00036749,-0.00048147
385,11,-0.01583398,-0.03248457,0.05305717,-0.01585796,-0.03208016,0.05269315
385,12,-0.00289752,0.00206702,-0.0100333,-0.00266889,0.00192464,-0.00964847
385,13,-0.00106964,0.00665731,-0.00122465,-0.00127778,0.00714068,-0.00049796
386,1,0.0684094,0.0016202,0.00292427,0.07147101,0.00103933,0.00308692
386,2,-0.0345352,-0.00165884,-0.00091235,-0.03385501,-0.00154565,-0.00035161
386,3,-0.02420963,0.00372839,-0.0047656,-0.02480723,0.00464756,-0.00594918
386,4,0.00401062,0.00200507,-0.00105202,0.00244314,0.00156313,-0.00163116
386,5,0.03252044,-0.01183922,0.00144308,0.03219677,-0.01223359,0.00216069
386,6,-0.00106823,-0.0006846,0.00472423,-0.00028448,0.00012275,0.00489581
386,7,-0.02242733,0.00733419,-0.01227385,-0.0218286,0.00709576,-0.01323157
386,8,-0.0348057,-0.01438138,-0.01128539,-0.03536172,-0.01497706,-0.01136537
386,9,-0.02076053,-0.00217751,0.01253566,-0.0223752,-0.00206473,0.01338036
386,10,0.02462024,0.01566077,0.00900924,0.02571312,0.01540675,0.00905097
386,11,0.00073239,0.00235392,0.00096827,-0.00033852,0.00251923,0.00119999
386,12,0.00751352,-0.00196099,-0.00131552,0.00702673,-0.00157348,-0.00124584
387,1,0.03154412,0.01187519,0.00682731,0.03224867,0.0101101,0.00772835
387,2,-0.03920005,0.00762793,-0.00751379,-0.03607307,0.00586916,-0.0075213
387,3,0.00244557,-0.00316918,-0.01471781,0.00429511,-0.00043014,-0.01711418
387,4,0.045094,-0.01093256,0.00543724,0.04290412,-0.00908661,0.00556465
387,5,-0.0101848,-0.01248801,0.0109498,-0.01183351,-0.01308765,0.01289592
387,6,0.00219184,0.00093512,-0.00149913,0.00197339,0.00141486,-0.00216077
387,7,0.01809287,-0.01920187,0.00629518,0.01621718,-0.02050391,0.00649911
387,8,0.05284669,0.0064711,0.01802754,0.05221253,0.00571509,0.01804325
387,9,-0.03485823,0.02914969,0.00084587,-0.03368631,0.02998331,0.00095056
387,10,-0.06855747,-0.00795964,-0.02598587,-0.0698161,-0.00798506,-0.02664625
387,11,-0.00038963,-0.00465938,-0.00542533,-0.00101264,-0.00462415,-0.0058783
387,12,0.0009751,0.00235159,0.006759,0.00257062,0.002625,0.00763898
388,1,-0.02951767,0.01506614,-0.01169381,-0.03032112,0.01454401,-0.01138067
388,2,0.00142185,0.00834987,-0.00463176,0.00305359,0.0067597,-0.00437183
388,3,-0.0156862,-0.00831856,-0.00836847,-0.01629599,-0.00739536,-0.00683311
388,4,-0.02825195,-0.00925646,0.00418992,-0.03103278,-0.01060918,0.003876
388,5,-0.00711688,0.00018043,0.01380812,-0.00731382,-0.00030712,0.01229013
388,6,-0.01656774,-0.02614907,-0.00625263,-0.0152436,-0.02348559,-0.00682025
388,7,0.01878377,0.01021917,-0.00421365,0.0197899,0.01016347,-0.00514685
388,8,0.0387568,0.03161477,0.00165733,0.03719831,0.02951181,0.00274046
388,9,-0.05508113,-0.03231308,-0.002081,-0.05377529,-0.03145873,-0.00089265
388,10,0.03958984,0.02054952,0.00204468,0.04017361,0.02139333,0.00129457
388,11,0.04205866,-0.02476976,0.01304372,0.0425604,-0.02497051,0.01281727
388,12,-0.00261279,0.01215184,-0.00117817,-0.00289046,0.01187241,-0.00129277
388,13,0.01422346,0.00267519,0.00367572,0.01409725,0.00398179,0.00371969
389,1,-0.02290789,-0.00577271,0.00303663,-0.02249766,-0.00494243,0.00314251
389,2,0.07004545,0.00516717,-0.00462906,0.06813312,0.00407867,-0.00510724
389,3,0.00832109,-0.00249978,-0.00445438,0.008972,-0.00253644,-0.00439155
