     Conf.     atoms         Ref. total energy(Ha)           NN total energy(Ha)     E(Ref.) - E(NN) (Ha/atom)
       975        13                 -381.97878916                 -381.97850130                   -0.00002214
       976        13                 -381.97117968                 -381.97130554                    0.00000968
       977        12                 -381.60965561                 -381.60969286                    0.00000310
       978        12                 -381.61408045                 -381.61416005                    0.00000663
       979        12                 -381.60686153                 -381.60648780                   -0.00003114
       980        13                 -381.98023071                 -381.98041962                    0.00001453
       981        12                 -381.61096089                 -381.61130576                    0.00002874
       982        13                 -381.97556981                 -381.97602506                    0.00003502
       983        13                 -381.97070313                 -381.97037745                   -0.00002505
       984        12                 -381.61495828                 -381.61496800                    0.00000081
