     Conf.     atoms         Ref. total energy(Ha)           NN total energy(Ha)     E(Ref.) - E(NN) (Ha/atom)
      5451        12                 -381.60043933                 -381.60082295                    0.00003197
      5452        13                 -381.97987240                 -381.97963099                   -0.00001857
      5453        12                 -381.60923180                 -381.60975662                    0.00004373
      5454        13                 -381.96973406                 -381.96886831                   -0.00006660
      5455        12                 -381.61138550                 -381.61159329                    0.00001732
      5456        12                 -381.60793494                 -381.60765186                   -0.00002359
      5457        13                 -381.97496100                 -381.97480939                   -0.00001166
      5458        13                 -381.97587570                 -381.97544724                   -0.00003296
      5459        13                 -381.97494699                 -381.97450666                   -0.00003387
      5460        13                 -381.96684218                 -381.96658214                   -0.00002000
      5461        12                 -381.60851004                 -381.60842923                   -0.00000673
      5462        13                 -381.97533541                 -381.97490355                   -0.00003322
      5463        13                 -381.97550250                 -381.97499797                   -0.00003881
      5464        12                 -381.60815020                 -381.60737266                   -0.00006479
      5465        13                 -381.97116808                 -381.97084505                   -0.00002485
      5466        12                 -381.61282930                 -381.61240852                   -0.00003506
      5467        13                 -381.97615298                 -381.97592123                   -0.00001783
      5468        12                 -381.60787338                 -381.60774358                   -0.00001082
      5469        13                 -381.97037062                 -381.97041758                    0.00000361
      5470        12                 -381.60519498                 -381.60510871                   -0.00000719
      5471        13                 -381.97797222                 -381.97794399                   -0.00000217
      5472        12                 -381.61007070                 -381.60971547                   -0.00002960
      5473        12                 -381.61372108                 -381.61323270                   -0.00004070
      5474        13                 -381.98221833                 -381.98245286                    0.00001804
      5475        13                 -381.97008407                 -381.97126418                    0.00009078
      5476        12                 -381.61455964                 -381.61482987                    0.00002252
      5477        12                 -381.61605459                 -381.61609400                    0.00000328
      5478        12                 -381.62645638                 -381.62604128                   -0.00003459
      5479        13                 -381.98069936                 -381.98045125                   -0.00001909
      5480        12                 -381.60992462                 -381.61007897                    0.00001286
      5481        13                 -381.97278646                 -381.97313096                    0.00002650
      5482        12                 -381.61769487                 -381.61759019                   -0.00000872
      5483        13                 -381.97692504                 -381.97736669                    0.00003397
      5484        13                 -381.97181896                 -381.97163417                   -0.00001421
      5485        12                 -381.61454035                 -381.61441450                   -0.00001049
      5486        12                 -381.61392943                 -381.61345648                   -0.00003941
      5487        12                 -381.61338964                 -381.61361992                    0.00001919
      5488        13                 -381.97060258                 -381.97133954                    0.00005669
      5489        13                 -381.97249261                 -381.97167790                   -0.00006267
      5490        12                 -381.60619387                 -381.60593424                   -0.00002164
      5491        13                 -381.97479922                 -381.97440961                   -0.00002997
      5492        13                 -381.97687984                 -381.97628027                   -0.00004612
      5493        13                 -381.96866264                 -381.96889674                    0.00001801
      5494        12                 -381.60582201                 -381.60624826                    0.00003552
      5495        12                 -381.61198067                 -381.61197902                   -0.00000014
      5496        13                 -381.97865596                 -381.97907698                    0.00003239
      5497        13                 -381.97463666                 -381.97434472                   -0.00002246
      5498        12                 -381.61861279                 -381.61826883                   -0.00002866
      5499        13                 -381.97858075                 -381.97792111                   -0.00005074
      5500        13                 -381.97777761                 -381.97744299                   -0.00002574
      5501        12                 -381.62071408                 -381.62058643                   -0.00001064
      5502        12                 -381.61061221                 -381.61047764                   -0.00001121
      5503        13                 -381.97910925                 -381.97946291                    0.00002720
      5504        13                 -381.97944906                 -381.97957421                    0.00000963
      5505        12                 -381.61003669                 -381.60991138                   -0.00001044
      5506        12                 -381.61646281                 -381.61652053                    0.00000481
      5507        13                 -381.97701026                 -381.97720729                    0.00001516
      5508        12                 -381.62137631                 -381.62107440                   -0.00002516
      5509        13                 -381.97116568                 -381.97201214                    0.00006511
      5510        12                 -381.60466581                 -381.60444270                   -0.00001859
      5511        12                 -381.61909723                 -381.61877397                   -0.00002694
      5512        12                 -381.60484300                 -381.60488888                    0.00000382
      5513        12                 -381.61274130                 -381.61281812                    0.00000640
      5514        13                 -381.97764183                 -381.97770292                    0.00000470
      5515        13                 -381.97398478                 -381.97305182                   -0.00007177
      5516        12                 -381.61076130                 -381.61007551                   -0.00005715
      5517        13                 -381.96590441                 -381.96668472                    0.00006002
      5518        12                 -381.60072411                 -381.60041833                   -0.00002548
      5519        12                 -381.60513611                 -381.60460777                   -0.00004403
      5520        13                 -381.97438215                 -381.97468978                    0.00002366
      5521        13                 -381.97732854                 -381.97804417                    0.00005505
      5522        13                 -381.97359876                 -381.97340202                   -0.00001513
      5523        12                 -381.60184348                 -381.60171542                   -0.00001067
      5524        13                 -381.97696958                 -381.97730269                    0.00002562
      5525        13                 -381.97132565                 -381.97170662                    0.00002931
      5526        12                 -381.60978902                 -381.61020341                    0.00003453
      5527        13                 -381.97134163                 -381.97174227                    0.00003082
      5528        13                 -381.97018765                 -381.97042168                    0.00001800
      5529        12                 -381.61456748                 -381.61474313                    0.00001464
      5530        12                 -381.61001862                 -381.61007581                    0.00000477
      5531        12                 -381.59687393                 -381.59734408                    0.00003918
      5532        12                 -381.61646131                 -381.61665500                    0.00001614
      5533        12                 -381.60820899                 -381.60788198                   -0.00002725
      5534        12                 -381.60862581                 -381.60846329                   -0.00001354
      5535        12                 -381.60443766                 -381.60417437                   -0.00002194
      5536        13                 -381.97520988                 -381.97487632                   -0.00002566
      5537        13                 -381.98173665                 -381.98191564                    0.00001377
      5538        12                 -381.61118470                 -381.61171419                    0.00004412
      5539        13                 -381.98046025                 -381.98096415                    0.00003876
      5540        13                 -381.96712798                 -381.96678591                   -0.00002631
      5541        13                 -381.97458215                 -381.97501375                    0.00003320
      5542        12                 -381.61727298                 -381.61755939                    0.00002387
      5543        13                 -381.97404113                 -381.97319184                   -0.00006533
      5544        12                 -381.60443619                 -381.60412951                   -0.00002556
      5545        13                 -381.96412459                 -381.96453624                    0.00003167
      5546        13                 -381.96860968                 -381.96832039                   -0.00002225
      5547        13                 -381.97347363                 -381.97411249                    0.00004914
      5548        13                 -381.97193423                 -381.97177208                   -0.00001247
      5549        13                 -381.97824341                 -381.97871490                    0.00003627
      5550        12                 -381.60000262                 -381.60007541                    0.00000607
      5551        13                 -381.96628569                 -381.96814509                    0.00014303
      5552        13                 -381.97996963                 -381.97945824                   -0.00003934
      5553        13                 -381.96694110                 -381.96586103                   -0.00008308
      5554        12                 -381.60978676                 -381.60962341                   -0.00001361
      5555        13                 -381.96508665                 -381.96550686                    0.00003232
      5556        12                 -381.61216945                 -381.61250793                    0.00002821
      5557        13                 -381.97375837                 -381.97284123                   -0.00007055
      5558        12                 -381.60108384                 -381.59971536                   -0.00011404
      5559        13                 -381.97742878                 -381.97762894                    0.00001540
      5560        13                 -381.98293277                 -381.98275485                   -0.00001369
      5561        13                 -381.97082090                 -381.97075959                   -0.00000472
      5562        13                 -381.97207383                 -381.97243193                    0.00002755
      5563        12                 -381.60366573                 -381.60362271                   -0.00000358
      5564        12                 -381.61180091                 -381.61067253                   -0.00009403
      5565        13                 -381.97829600                 -381.97746968                   -0.00006356
      5566        12                 -381.62797597                 -381.62759617                   -0.00003165
      5567        13                 -381.97228711                 -381.97213285                   -0.00001187
      5568        12                 -381.61454931                 -381.61451918                   -0.00000251
      5569        12                 -381.60728928                 -381.60701573                   -0.00002280
      5570        12                 -381.60500930                 -381.60535889                    0.00002913
      5571        13                 -381.97104915                 -381.97089807                   -0.00001162
      5572        13                 -381.97213181                 -381.97205593                   -0.00000584
      5573        13                 -381.95946814                 -381.96028014                    0.00006246
      5574        12                 -381.61140068                 -381.61158154                    0.00001507
      5575        13                 -381.96899842                 -381.96877463                   -0.00001721
      5576        12                 -381.61704379                 -381.61666124                   -0.00003188
      5577        12                 -381.61391599                 -381.61374337                   -0.00001438
      5578        12                 -381.60977830                 -381.60999121                    0.00001774
      5579        12                 -381.61556872                 -381.61544512                   -0.00001030
      5580        12                 -381.59763644                 -381.59779929                    0.00001357
      5581        12                 -381.61213338                 -381.61277249                    0.00005326
      5582        13                 -381.97084099                 -381.97073248                   -0.00000835
      5583        13                 -381.97595811                 -381.97560124                   -0.00002745
      5584        13                 -381.97812982                 -381.97786062                   -0.00002071
      5585        12                 -381.61134174                 -381.61102208                   -0.00002664
      5586        13                 -381.97594297                 -381.97481975                   -0.00008640
      5587        13                 -381.96056978                 -381.96066194                    0.00000709
      5588        12                 -381.61782079                 -381.61758924                   -0.00001930
      5589        13                 -381.96397705                 -381.96589875                    0.00014782
      5590        12                 -381.61794293                 -381.61783126                   -0.00000931
      5591        13                 -381.96579565                 -381.96538428                   -0.00003164
      5592        12                 -381.61141382                 -381.61037905                   -0.00008623
      5593        12                 -381.61462029                 -381.61472241                    0.00000851
      5594        13                 -381.97566237                 -381.97633735                    0.00005192
      5595        13                 -381.98262661                 -381.98264383                    0.00000132
      5596        13                 -381.97355816                 -381.97379953                    0.00001857
      5597        12                 -381.61279370                 -381.61282398                    0.00000252
      5598        12                 -381.60669544                 -381.60629256                   -0.00003357
      5599        12                 -381.61339396                 -381.61321211                   -0.00001515
      5600        13                 -381.97172768                 -381.97180745                    0.00000614
      5601        13                 -381.97841203                 -381.97778940                   -0.00004789
      5602        12                 -381.61874273                 -381.61887824                    0.00001129
      5603        13                 -381.97486359                 -381.97464866                   -0.00001653
      5604        13                 -381.98074407                 -381.98156868                    0.00006343
      5605        12                 -381.60716617                 -381.60676941                   -0.00003306
      5606        12                 -381.60789162                 -381.60848976                    0.00004985
      5607        12                 -381.61725290                 -381.61751214                    0.00002160
      5608        13                 -381.97236446                 -381.97294841                    0.00004492
      5609        13                 -381.97454417                 -381.97449153                   -0.00000405
      5610        12                 -381.61492911                 -381.61464421                   -0.00002374
      5611        13                 -381.97859537                 -381.97837644                   -0.00001684
      5612        12                 -381.60810712                 -381.60853306                    0.00003549
      5613        13                 -381.97856830                 -381.97984703                    0.00009836
      5614        12                 -381.61123448                 -381.61137478                    0.00001169
      5615        13                 -381.98343583                 -381.98344572                    0.00000076
      5616        12                 -381.60417015                 -381.60479453                    0.00005203
      5617        13                 -381.96808498                 -381.96759012                   -0.00003807
      5618        12                 -381.61471456                 -381.61425421                   -0.00003836
      5619        13                 -381.97237339                 -381.97174103                   -0.00004864
      5620        12                 -381.60932657                 -381.60918526                   -0.00001178
      5621        13                 -381.97604918                 -381.97647438                    0.00003271
      5622        12                 -381.61496065                 -381.61456341                   -0.00003310
      5623        12                 -381.62029231                 -381.62028160                   -0.00000089
      5624        13                 -381.97853326                 -381.97836722                   -0.00001277
      5625        13                 -381.96744134                 -381.96856052                    0.00008609
      5626        13                 -381.97597806                 -381.97574742                   -0.00001774
      5627        13                 -381.97406133                 -381.97462137                    0.00004308
      5628        13                 -381.97824800                 -381.97924665                    0.00007682
      5629        12                 -381.60770370                 -381.60713277                   -0.00004758
      5630        12                 -381.61068467                 -381.61104435                    0.00002997
      5631        13                 -381.97386323                 -381.97364429                   -0.00001684
      5632        12                 -381.60460163                 -381.60493015                    0.00002738
      5633        13                 -381.97991050                 -381.98009917                    0.00001451
      5634        13                 -381.98344171                 -381.98413075                    0.00005300
      5635        12                 -381.60917652                 -381.60915373                   -0.00000190
      5636        13                 -381.96203537                 -381.96207590                    0.00000312
      5637        12                 -381.60852305                 -381.60878252                    0.00002162
      5638        12                 -381.61643490                 -381.61730161                    0.00007223
      5639        12                 -381.60946811                 -381.60913678                   -0.00002761
      5640        13                 -381.97128629                 -381.97072025                   -0.00004354
      5641        12                 -381.60308404                 -381.60349472                    0.00003422
      5642        13                 -381.97255965                 -381.97142013                   -0.00008766
      5643        13                 -381.97686193                 -381.97751098                    0.00004993
      5644        13                 -381.97328210                 -381.97232995                   -0.00007324
      5645        12                 -381.61025791                 -381.60989349                   -0.00003037
      5646        13                 -381.97343057                 -381.97382012                    0.00002997
      5647        13                 -381.98015418                 -381.98028031                    0.00000970
      5648        13                 -381.97476116                 -381.97470247                   -0.00000451
      5649        13                 -381.97557715                 -381.97459135                   -0.00007583
      5650        13                 -381.97655432                 -381.97654993                   -0.00000034
      5651        12                 -381.61518281                 -381.61516443                   -0.00000153
      5652        12                 -381.61068444                 -381.61088958                    0.00001709
      5653        13                 -381.97644041                 -381.97819862                    0.00013525
      5654        13                 -381.97732675                 -381.97699880                   -0.00002523
      5655        12                 -381.61576819                 -381.61606462                    0.00002470
      5656        12                 -381.61203757                 -381.61174699                   -0.00002422
      5657        12                 -381.61237211                 -381.61242868                    0.00000471
      5658        13                 -381.97734954                 -381.97714551                   -0.00001569
      5659        12                 -381.60584535                 -381.60595659                    0.00000927
      5660        12                 -381.60878581                 -381.60891811                    0.00001102
      5661        13                 -381.97751769                 -381.97865359                    0.00008738
      5662        13                 -381.95532368                 -381.95576678                    0.00003408
      5663        12                 -381.61815998                 -381.61823072                    0.00000590
      5664        13                 -381.98029159                 -381.98037306                    0.00000627
      5665        12                 -381.61491836                 -381.61482478                   -0.00000780
      5666        13                 -381.97790341                 -381.97820723                    0.00002337
      5667        13                 -381.96278122                 -381.96327486                    0.00003797
      5668        12                 -381.61361496                 -381.61359756                   -0.00000145
      5669        13                 -381.97764188                 -381.97761182                   -0.00000231
      5670        12                 -381.60958525                 -381.60892498                   -0.00005502
      5671        13                 -381.97576143                 -381.97587768                    0.00000894
      5672        12                 -381.61029564                 -381.60987132                   -0.00003536
      5673        13                 -381.96800952                 -381.96817203                    0.00001250
      5674        12                 -381.61135465                 -381.61102475                   -0.00002749
      5675        12                 -381.61474655                 -381.61435326                   -0.00003277
      5676        12                 -381.59857039                 -381.59866863                    0.00000819
      5677        12                 -381.60881088                 -381.60913505                    0.00002701
      5678        12                 -381.61792924                 -381.61756337                   -0.00003049
      5679        12                 -381.60843764                 -381.60877862                    0.00002842
      5680        13                 -381.97579044                 -381.97574307                   -0.00000364
      5681        13                 -381.97231387                 -381.97181697                   -0.00003822
      5682        13                 -381.99249411                 -381.99238337                   -0.00000852
      5683        12                 -381.61631486                 -381.61650169                    0.00001557
      5684        12                 -381.61132045                 -381.61107031                   -0.00002084
      5685        12                 -381.61914753                 -381.61893116                   -0.00001803
      5686        13                 -381.98052438                 -381.98050081                   -0.00000181
      5687        12                 -381.61032682                 -381.61016739                   -0.00001329
      5688        13                 -381.97471585                 -381.97447645                   -0.00001842
      5689        13                 -381.96788777                 -381.96773683                   -0.00001161
      5690        13                 -381.97754310                 -381.97750559                   -0.00000289
      5691        13                 -381.97413283                 -381.97394842                   -0.00001419
      5692        13                 -381.97756362                 -381.97764424                    0.00000620
      5693        13                 -381.97654102                 -381.97609643                   -0.00003420
      5694        12                 -381.61472281                 -381.61471471                   -0.00000067
      5695        12                 -381.61624097                 -381.61641740                    0.00001470
      5696        12                 -381.60202623                 -381.60079181                   -0.00010287
      5697        12                 -381.61177785                 -381.61142172                   -0.00002968
      5698        13                 -381.97826482                 -381.97893866                    0.00005183
      5699        12                 -381.61828789                 -381.61797072                   -0.00002643
      5700        12                 -381.60747889                 -381.60813915                    0.00005502
      5701        13                 -381.97914519                 -381.97909551                   -0.00000382
      5702        12                 -381.60878242                 -381.60927015                    0.00004064
      5703        13                 -381.97685287                 -381.97666590                   -0.00001438
      5704        13                 -381.97119822                 -381.97189757                    0.00005380
      5705        12                 -381.61652971                 -381.61662329                    0.00000780
      5706        13                 -381.97325141                 -381.97276852                   -0.00003715
      5707        13                 -381.97552450                 -381.97451961                   -0.00007730
      5708        12                 -381.61198273                 -381.61211597                    0.00001110
      5709        12                 -381.61098991                 -381.61104761                    0.00000481
      5710        13                 -381.97857444                 -381.97790060                   -0.00005183
      5711        13                 -381.97445737                 -381.97412641                   -0.00002546
      5712        12                 -381.61561340                 -381.61534168                   -0.00002264
      5713        13                 -381.96909876                 -381.96860801                   -0.00003775
      5714        12                 -381.61150124                 -381.61168194                    0.00001506
      5715        13                 -381.97117531                 -381.97123201                    0.00000436
      5716        12                 -381.61377054                 -381.61403569                    0.00002210
      5717        12                 -381.60551585                 -381.60594025                    0.00003537
      5718        12                 -381.60997810                 -381.60961130                   -0.00003057
      5719        13                 -381.97346121                 -381.97297202                   -0.00003763
      5720        13                 -381.96472633                 -381.96578169                    0.00008118
      5721        12                 -381.61475763                 -381.61461589                   -0.00001181
      5722        12                 -381.61045904                 -381.61084863                    0.00003247
      5723        12                 -381.61135011                 -381.61155429                    0.00001702
      5724        13                 -381.98163845                 -381.98111811                   -0.00004003
      5725        12                 -381.60766359                 -381.60768643                    0.00000190
      5726        13                 -381.97073324                 -381.97096574                    0.00001788
      5727        13                 -381.97868832                 -381.97886149                    0.00001332
      5728        13                 -381.97259724                 -381.97189683                   -0.00005388
      5729        13                 -381.96874531                 -381.96832744                   -0.00003214
      5730        12                 -381.60423317                 -381.60439741                    0.00001369
      5731        13                 -381.97278840                 -381.97186934                   -0.00007070
      5732        13                 -381.97072577                 -381.97031666                   -0.00003147
      5733        12                 -381.61265837                 -381.61261282                   -0.00000380
      5734        12                 -381.60463060                 -381.60490288                    0.00002269
      5735        12                 -381.60514172                 -381.60496027                   -0.00001512
      5736        13                 -381.97975547                 -381.97984885                    0.00000718
      5737        13                 -381.97529809                 -381.97518647                   -0.00000859
      5738        13                 -381.97051820                 -381.97053562                    0.00000134
      5739        13                 -381.97221284                 -381.97133636                   -0.00006742
      5740        12                 -381.61083444                 -381.61072873                   -0.00000881
      5741        13                 -381.97731663                 -381.97681295                   -0.00003875
      5742        12                 -381.61247606                 -381.61248724                    0.00000093
      5743        12                 -381.61068979                 -381.61103638                    0.00002888
      5744        13                 -381.97035409                 -381.96998067                   -0.00002872
      5745        13                 -381.97714900                 -381.97601292                   -0.00008739
      5746        13                 -381.97965949                 -381.97973730                    0.00000599
      5747        13                 -381.97208602                 -381.97232376                    0.00001829
      5748        13                 -381.97576252                 -381.97593169                    0.00001301
      5749        12                 -381.61295277                 -381.61300060                    0.00000399
      5750        12                 -381.61268968                 -381.61324761                    0.00004649
      5751        13                 -381.97058135                 -381.97115981                    0.00004450
      5752        13                 -381.98023276                 -381.98048408                    0.00001933
      5753        12                 -381.61010407                 -381.60994683                   -0.00001310
      5754        13                 -381.95799521                 -381.95811533                    0.00000924
      5755        12                 -381.61082334                 -381.61073620                   -0.00000726
      5756        12                 -381.61383085                 -381.61402123                    0.00001587
      5757        12                 -381.60576502                 -381.60538632                   -0.00003156
      5758        13                 -381.97597950                 -381.97554592                   -0.00003335
      5759        12                 -381.60705502                 -381.60634681                   -0.00005902
      5760        12                 -381.60844136                 -381.60812881                   -0.00002605
      5761        13                 -381.99249087                 -381.99238030                   -0.00000851
      5762        13                 -381.97205921                 -381.97212277                    0.00000489
      5763        12                 -381.60911565                 -381.60950602                    0.00003253
      5764        12                 -381.61565716                 -381.61576820                    0.00000925
      5765        13                 -381.97629014                 -381.97631402                    0.00000184
      5766        12                 -381.61516085                 -381.61563042                    0.00003913
      5767        13                 -381.97483709                 -381.97517156                    0.00002573
      5768        12                 -381.61767587                 -381.61830576                    0.00005249
      5769        13                 -381.97189073                 -381.97242432                    0.00004105
      5770        13                 -381.97574041                 -381.97546677                   -0.00002105
      5771        13                 -381.97185630                 -381.96966522                   -0.00016855
      5772        13                 -381.96818850                 -381.96784512                   -0.00002641
      5773        13                 -381.96893767                 -381.96904536                    0.00000828
      5774        12                 -381.60468726                 -381.60477355                    0.00000719
      5775        13                 -381.97023796                 -381.96918913                   -0.00008068
      5776        12                 -381.60997857                 -381.60992535                   -0.00000444
      5777        13                 -381.97571006                 -381.97609262                    0.00002943
      5778        13                 -381.97583145                 -381.97575235                   -0.00000608
      5779        12                 -381.61065036                 -381.61085144                    0.00001676
      5780        12                 -381.62117842                 -381.62110160                   -0.00000640
      5781        12                 -381.60859580                 -381.60851537                   -0.00000670
      5782        13                 -381.96717814                 -381.96814490                    0.00007437
      5783        12                 -381.61946580                 -381.61959076                    0.00001041
      5784        13                 -381.97560513                 -381.97508312                   -0.00004015
      5785        12                 -381.61291510                 -381.61314502                    0.00001916
      5786        12                 -381.60831762                 -381.60943287                    0.00009294
      5787        13                 -381.97452286                 -381.97425796                   -0.00002038
      5788        13                 -381.96755349                 -381.96808311                    0.00004074
      5789        12                 -381.61091742                 -381.61056582                   -0.00002930
      5790        12                 -381.60756990                 -381.60785330                    0.00002362
      5791        13                 -381.95951064                 -381.96124474                    0.00013339
      5792        13                 -381.97388609                 -381.97415821                    0.00002093
      5793        12                 -381.61028974                 -381.61050853                    0.00001823
      5794        13                 -381.97961290                 -381.98093710                    0.00010186
      5795        13                 -381.97076441                 -381.97176648                    0.00007708
      5796        12                 -381.61418629                 -381.61426974                    0.00000695
      5797        13                 -381.97488839                 -381.97477715                   -0.00000856
      5798        12                 -381.61357832                 -381.61338636                   -0.00001600
      5799        13                 -381.97072697                 -381.97064429                   -0.00000636
      5800        13                 -381.97396189                 -381.97427396                    0.00002400
      5801        12                 -381.61223245                 -381.61286771                    0.00005294
      5802        13                 -381.97014709                 -381.96946174                   -0.00005272
      5803        13                 -381.97367105                 -381.97323966                   -0.00003318
      5804        13                 -381.97825323                 -381.97801282                   -0.00001849
      5805        13                 -381.97621544                 -381.97670306                    0.00003751
      5806        12                 -381.60582000                 -381.60545669                   -0.00003028
      5807        13                 -381.97773092                 -381.97794861                    0.00001675
      5808        12                 -381.61101530                 -381.61037061                   -0.00005372
      5809        12                 -381.61757354                 -381.61759151                    0.00000150
      5810        12                 -381.60592488                 -381.60540831                   -0.00004305
      5811        13                 -381.97672563                 -381.97650133                   -0.00001725
      5812        13                 -381.96615179                 -381.96624974                    0.00000753
      5813        12                 -381.60481386                 -381.60498634                    0.00001437
      5814        12                 -381.61450657                 -381.61424463                   -0.00002183
      5815        12                 -381.61241530                 -381.61257691                    0.00001347
      5816        13                 -381.97748047                 -381.97768922                    0.00001606
      5817        13                 -381.98675625                 -381.98659792                   -0.00001218
      5818        13                 -381.97676034                 -381.97700008                    0.00001844
      5819        13                 -381.97518036                 -381.97464677                   -0.00004105
      5820        13                 -381.98034295                 -381.98029826                   -0.00000344
      5821        13                 -381.97773167                 -381.97729746                   -0.00003340
      5822        13                 -381.97759911                 -381.97702403                   -0.00004424
      5823        12                 -381.61686991                 -381.61642411                   -0.00003715
      5824        13                 -381.98310831                 -381.98321311                    0.00000806
      5825        12                 -381.61167657                 -381.61120891                   -0.00003897
      5826        12                 -381.60792668                 -381.60821610                    0.00002412
      5827        13                 -381.96693217                 -381.96758670                    0.00005035
      5828        12                 -381.61088310                 -381.61129585                    0.00003440
      5829        13                 -381.98038195                 -381.98033586                   -0.00000355
      5830        13                 -381.96818800                 -381.96777631                   -0.00003167
      5831        12                 -381.61506112                 -381.61519014                    0.00001075
      5832        12                 -381.60789753                 -381.60795536                    0.00000482
      5833        13                 -381.97965204                 -381.97986215                    0.00001616
      5834        12                 -381.61379657                 -381.61454208                    0.00006213
      5835        12                 -381.61824324                 -381.61826960                    0.00000220
      5836        13                 -381.97922632                 -381.97945568                    0.00001764
      5837        13                 -381.97214664                 -381.97233746                    0.00001468
      5838        12                 -381.61339254                 -381.61356578                    0.00001444
      5839        12                 -381.60511552                 -381.60561420                    0.00004156
      5840        12                 -381.60839031                 -381.60863322                    0.00002024
      5841        12                 -381.61386669                 -381.61417507                    0.00002570
      5842        12                 -381.61112125                 -381.61173285                    0.00005097
      5843        13                 -381.96320978                 -381.96408345                    0.00006721
      5844        12                 -381.60990872                 -381.60986693                   -0.00000348
      5845        13                 -381.97714542                 -381.97699036                   -0.00001193
      5846        13                 -381.97640050                 -381.97626395                   -0.00001050
      5847        12                 -381.61126723                 -381.61129551                    0.00000236
      5848        13                 -381.97081656                 -381.97114899                    0.00002557
      5849        13                 -381.97782275                 -381.97749023                   -0.00002558
      5850        12                 -381.61074126                 -381.61016359                   -0.00004814
      5851        13                 -381.96998652                 -381.97003130                    0.00000344
      5852        12                 -381.61168327                 -381.61163250                   -0.00000423
      5853        12                 -381.61088133                 -381.61092961                    0.00000402
      5854        12                 -381.61816850                 -381.61809753                   -0.00000591
      5855        12                 -381.60439771                 -381.60501013                    0.00005103
      5856        13                 -381.97641701                 -381.97750804                    0.00008393
