Conf.,atom,element,Ref. charge(e),NN charge(e)
522,10,6,-0.04856761,-0.05538708
522,11,1,0.10548625,0.10453088
522,12,1,0.10522288,0.1039676
523,1,6,0.00774021,0.00654527
523,2,6,0.0838047,0.08825551
523,3,6,0.10661498,0.10635639
523,4,6,0.02147221,0.02736398
523,5,6,0.03786489,0.03615309
523,6,6,0.09508785,0.09889718
523,7,6,0.08194257,0.07394292
523,8,6,0.039645,0.03775036
523,9,6,0.04156279,0.04459238
523,10,6,0.09161131,0.0828802
523,11,1,0.12391133,0.12308072
523,12,1,0.11641346,0.11654309
523,13,1,0.15232869,0.15763891
524,1,6,-0.00507738,0.00514112
524,2,6,-0.00996312,-0.00980177
524,3,6,-0.012248,-0.02159685
524,4,6,-0.01215048,-0.01726969
524,5,6,-0.00327069,0.00516061
524,6,6,-0.00112398,0.01393821
524,7,6,-0.03069849,-0.03142833
524,8,6,-0.03067314,-0.03491719
524,9,6,-0.0512676,-0.0538888
524,10,6,-0.05433585,-0.06234674
524,11,1,0.10443802,0.10267539
524,12,1,0.10637076,0.10433403
525,1,6,0.00697286,0.00863913
525,2,6,0.07632492,0.08521147
525,3,6,0.11570192,0.11363415
525,4,6,0.02489571,0.02994747
525,5,6,0.03133267,0.02505841
525,6,6,0.09826421,0.09572725
525,7,6,0.0951641,0.087487
525,8,6,0.03694579,0.04380332
525,9,6,0.04024403,0.03565643
525,10,6,0.09397463,0.09096608
525,11,1,0.11375633,0.11424854
525,12,1,0.1160496,0.11471955
525,13,1,0.15037325,0.15490122
526,1,6,-0.00504302,0.00129873
526,2,6,-0.01136761,-0.00985972
526,3,6,-0.00823718,-0.01579927
526,4,6,-0.00939303,-0.01046096
526,5,6,-0.00687673,0.00171006
526,6,6,-0.00155672,0.01307778
526,7,6,-0.02927448,-0.02949987
526,8,6,-0.03084604,-0.03589828
526,9,6,-0.05185436,-0.05730526
526,10,6,-0.05349077,-0.06223696
526,11,1,0.10289163,0.10146839
526,12,1,0.10504835,0.10350536
527,1,6,-0.00974473,-0.00027357
527,2,6,-0.00274603,-0.00336828
527,3,6,-0.01085697,-0.01077818
527,4,6,-0.01011246,-0.01528764
527,5,6,-0.00296297,0.00460431
527,6,6,-0.00094524,-0.00319367
527,7,6,-0.024036,-0.02497087
527,8,6,-0.02847913,-0.02382513
527,9,6,-0.06330407,-0.06861323
527,10,6,-0.04743861,-0.04853578
527,11,1,0.09711847,0.09250383
527,12,1,0.10350774,0.10173822
528,1,6,-0.01137829,-0.01032883
528,2,6,-0.00436828,0.00304945
528,3,6,-0.00506826,0.00621665
528,4,6,-0.01017436,-0.01083219
528,5,6,-0.00875552,-0.0072377
528,6,6,-0.00027277,-0.00566371
528,7,6,-0.03146691,-0.03002172
528,8,6,-0.02284618,-0.02169506
528,9,6,-0.05308832,-0.05478613
528,10,6,-0.05817034,-0.07136854
528,11,1,0.10623487,0.10527773
528,12,1,0.09935438,0.09739004
529,1,6,0.00869374,0.00748322
529,2,6,0.07832083,0.08158284
529,3,6,0.11002746,0.10631632
529,4,6,0.02005844,0.02539681
529,5,6,0.0363675,0.03339991
529,6,6,0.0993665,0.10583174
529,7,6,0.08439606,0.07674394
529,8,6,0.03747341,0.03603748
529,9,6,0.042436,0.04324022
529,10,6,0.09287487,0.08942749
529,11,1,0.11495029,0.11520356
529,12,1,0.1179431,0.11713139
529,13,1,0.15709178,0.16220509
530,1,6,-0.00146686,0.01015191
530,2,6,-0.01376958,-0.01943407
530,3,6,-0.01511714,-0.02588608
530,4,6,-0.00895796,-0.0100676
530,5,6,0.00345465,0.00984861
530,6,6,-0.00946972,-0.00180504
530,7,6,-0.03080446,-0.03255353
530,8,6,-0.0343348,-0.03200572
530,9,6,-0.04714731,-0.05637274
530,10,6,-0.05531294,-0.05239431
530,11,1,0.10830452,0.10609365
530,12,1,0.1046216,0.10442491
531,1,6,-0.00627531,0.00396019
531,2,6,-0.00815907,-0.01061477
531,3,6,-0.0122846,-0.02034681
531,4,6,-0.0112659,-0.01326993
531,5,6,0.00042541,0.00700257
531,6,6,-0.00267723,0.01378212
531,7,6,-0.02848535,-0.03147144
531,8,6,-0.0301811,-0.03645782
531,9,6,-0.05348552,-0.05799251
531,10,6,-0.05317179,-0.05799268
531,11,1,0.10388097,0.10240018
531,12,1,0.1016795,0.10100089
532,1,6,0.00501655,0.00220461
532,2,6,0.07811247,0.08333343
532,3,6,0.10825718,0.10637144
532,4,6,0.02647838,0.02821097
532,5,6,0.03499515,0.02826107
532,6,6,0.09207095,0.09395833
532,7,6,0.08681758,0.08132045
532,8,6,0.03998445,0.04611361
532,9,6,0.0395863,0.044278
532,10,6,0.09010308,0.08568592
532,11,1,0.13449375,0.13318416
532,12,1,0.11719721,0.11658843
532,13,1,0.146887,0.15048957
533,1,6,-0.00933112,-0.00077607
533,2,6,-0.00933727,0.00032118
533,3,6,-0.01168649,-0.02525187
533,4,6,-0.01559458,-0.02663735
533,5,6,-0.00383038,0.00680558
533,6,6,-0.00117574,0.01520868
533,7,6,-0.03253713,-0.03348173
533,8,6,-0.03349061,-0.0381039
533,9,6,-0.04766474,-0.04937814
533,10,6,-0.04806473,-0.05452272
533,11,1,0.10471354,0.10069843
533,12,1,0.10799929,0.10511792
534,1,6,-0.0087856,-0.00390257
534,2,6,-0.00857155,-0.00485529
534,3,6,-0.01108609,-0.01640401
534,4,6,-0.01145601,-0.01628966
534,5,6,-0.0020198,0.01005811
534,6,6,-0.00430483,0.00929946
534,7,6,-0.03222284,-0.0366072
534,8,6,-0.0305909,-0.03425501
534,9,6,-0.05106285,-0.05642043
534,10,6,-0.05199677,-0.05980701
534,11,1,0.10733467,0.10573546
534,12,1,0.10476253,0.10344816
535,1,6,0.00845698,0.00921372
535,2,6,0.07308779,0.0760052
535,3,6,0.10534277,0.10198628
535,4,6,0.02243947,0.02791717
535,5,6,0.03395956,0.02880737
535,6,6,0.09426624,0.09928189
535,7,6,0.08659142,0.08477738
535,8,6,0.0424843,0.04127508
535,9,6,0.03908674,0.04327728
535,10,6,0.09000161,0.0825241
535,11,1,0.12057124,0.1192232
535,12,1,0.13212097,0.12904032
535,13,1,0.15159095,0.15667101
536,1,6,-0.00701285,0.0031794
536,2,6,-0.00990747,-0.01193409
536,3,6,-0.01058993,-0.01921831
536,4,6,-0.0139381,-0.01846292
536,5,6,-0.00313257,0.01087326
536,6,6,-0.00260158,0.01296174
536,7,6,-0.02997379,-0.03601489
536,8,6,-0.03303276,-0.03818228
536,9,6,-0.04960986,-0.05399652
536,10,6,-0.04925595,-0.05566672
536,11,1,0.10289081,0.10183721
536,12,1,0.10616406,0.10462411
537,1,6,-0.00836043,-0.00384606
537,2,6,-0.00662728,0.00035929
537,3,6,-0.0151592,-0.01734295
537,4,6,-0.01442443,-0.01375743
537,5,6,0.00037579,0.00580293
537,6,6,-0.00001814,0.00505842
537,7,6,-0.02931477,-0.03246844
537,8,6,-0.02982032,-0.03328346
537,9,6,-0.05452499,-0.05980991
537,10,6,-0.05215267,-0.05634769
537,11,1,0.10387305,0.10138002
537,12,1,0.10615334,0.1042553
538,1,6,-0.01015841,-0.01393321
538,2,6,-0.00467555,0.00914062
538,3,6,-0.01183193,-0.01668854
538,4,6,-0.01269628,-0.02266197
538,5,6,-0.00146637,0.01747289
538,6,6,-0.00142345,0.01390909
538,7,6,-0.03309681,-0.04006749
538,8,6,-0.02754789,-0.03525408
538,9,6,-0.05089341,-0.05691691
538,10,6,-0.05568259,-0.06215503
538,11,1,0.106711,0.10579707
538,12,1,0.10276165,0.10135756
539,1,6,-0.0078146,-0.00169474
539,2,6,-0.00824038,-0.00190677
539,3,6,-0.01197623,-0.01538747
539,4,6,-0.01242978,-0.01616846
539,5,6,-0.00456786,0.00402131
539,6,6,-0.00203248,0.00708705
539,7,6,-0.03199427,-0.03531347
539,8,6,-0.03071099,-0.03453071
539,9,6,-0.05183035,-0.05574154
539,10,6,-0.05002676,-0.05714577
539,11,1,0.10510987,0.1035596
539,12,1,0.10651383,0.10322096
540,1,6,0.00840189,0.00557327
540,2,6,0.08021702,0.08561038
540,3,6,0.10509194,0.10713147
540,4,6,0.022362,0.02446804
540,5,6,0.03719485,0.02825758
540,6,6,0.09428804,0.10199449
540,7,6,0.08846593,0.08075554
540,8,6,0.04138991,0.04232931
540,9,6,0.04480531,0.04707743
540,10,6,0.08372044,0.07998792
540,11,1,0.11947454,0.11983768
540,12,1,0.11935862,0.11995432
540,13,1,0.1552295,0.15702259
541,1,6,-0.00578576,-0.0012679
541,2,6,-0.00770718,-0.00871979
541,3,6,-0.01566314,-0.01629068
541,4,6,-0.01076347,-0.01441661
541,5,6,-0.00071654,0.00541477
541,6,6,-0.00175247,0.01266563
541,7,6,-0.03093771,-0.03225385
541,8,6,-0.0282861,-0.03180804
541,9,6,-0.0514402,-0.05648351
541,10,6,-0.05967706,-0.06714232
541,11,1,0.10749752,0.10537047
541,12,1,0.10523216,0.10493183
542,1,6,0.01248068,0.01019079
542,2,6,0.08632938,0.09216265
542,3,6,0.0961251,0.09834653
542,4,6,0.02119095,0.03009812
542,5,6,0.03843349,0.02908334
542,6,6,0.09121255,0.08752097
542,7,6,0.08390162,0.0853771
542,8,6,0.03962011,0.04254146
542,9,6,0.03864533,0.03577326
542,10,6,0.09447304,0.08808833
542,11,1,0.11806701,0.11766013
542,12,1,0.12900743,0.12930644
542,13,1,0.15051332,0.15385089
543,1,6,-0.00292026,0.00799686
543,2,6,-0.0111374,-0.02403922
543,3,6,-0.01830376,-0.00067562
543,4,6,-0.01359298,-0.01012384
543,5,6,0.00083275,-0.00234473
543,6,6,0.00201637,0.01240016
543,7,6,-0.02567149,-0.03206092
543,8,6,-0.03029543,-0.0356468
543,9,6,-0.05928198,-0.06224367
543,10,6,-0.05391217,-0.06317979
543,11,1,0.10573881,0.10392101
543,12,1,0.10652749,0.10599656
544,1,6,0.00677675,0.00778975
544,2,6,0.07763706,0.08623682
544,3,6,0.11182175,0.10874978
544,4,6,0.02481014,0.03022188
544,5,6,0.03503888,0.02590498
544,6,6,0.09684985,0.09274376
544,7,6,0.09139319,0.08454377
544,8,6,0.03854639,0.04608788
544,9,6,0.03891565,0.04079893
544,10,6,0.09220628,0.08454746
544,11,1,0.11015809,0.11135548
544,12,1,0.12671225,0.12732036
544,13,1,0.14913377,0.15369913
545,1,6,0.00934868,0.00678903
545,2,6,0.08189718,0.08878656
545,3,6,0.10737516,0.10214592
545,4,6,0.02227241,0.03097423
545,5,6,0.03310124,0.02842342
545,6,6,0.09418258,0.0851479
545,7,6,0.08822518,0.08686284
545,8,6,0.03739707,0.05060612
545,9,6,0.03784945,0.04162442
545,10,6,0.08959164,0.07969825
545,11,1,0.12503915,0.12315809
545,12,1,0.12531685,0.12313314
545,13,1,0.14840346,0.15265009
546,1,6,0.00755494,0.00411177
546,2,6,0.07913509,0.08131022
546,3,6,0.09958247,0.09918598
546,4,6,0.02822979,0.02661077
546,5,6,0.03812013,0.03444496
546,6,6,0.09171288,0.09365252
546,7,6,0.08486818,0.07134138
546,8,6,0.04473522,0.05681898
546,9,6,0.04463415,0.05988927
546,10,6,0.07976273,0.06712296
546,11,1,0.1323031,0.13462629
546,12,1,0.12374941,0.12315201
546,13,1,0.14561195,0.14773287
547,1,6,-0.00963583,-0.01469361
547,2,6,-0.00114606,0.00514777
547,3,6,-0.01210038,-0.01432245
547,4,6,-0.01200587,-0.01511388
547,5,6,-0.00035783,0.00886068
547,6,6,-0.00117679,0.00645205
547,7,6,-0.03162896,-0.03137956
547,8,6,-0.02523601,-0.0287688
547,9,6,-0.05417276,-0.05823218
547,10,6,-0.06070781,-0.06435892
547,11,1,0.10665342,0.10657732
547,12,1,0.10151486,0.09983158
548,1,6,-0.01204437,-0.01396707
548,2,6,-0.0062582,-0.00532306
548,3,6,-0.00191426,0.00879336
548,4,6,-0.00749742,-0.00862519
548,5,6,-0.00965037,-0.0160957
548,6,6,-0.00954693,-0.00887519
548,7,6,-0.0288664,-0.02503469
548,8,6,-0.03226387,-0.02556677
548,9,6,-0.05581261,-0.05843931
548,10,6,-0.047045,-0.05267846
548,11,1,0.1008402,0.09989256
548,12,1,0.11005919,0.10591953
549,1,6,0.01277408,0.01230024
549,2,6,0.08731445,0.0917605
549,3,6,0.11050377,0.10996792
549,4,6,0.0245027,0.0266908
549,5,6,0.03280371,0.01926519
549,6,6,0.09445064,0.09193911
549,7,6,0.08955163,0.09099809
549,8,6,0.04085691,0.05171383
549,9,6,0.04187249,0.049989
549,10,6,0.08503584,0.07372991
549,11,1,0.11680516,0.11562301
549,12,1,0.11572123,0.11556307
549,13,1,0.14780738,0.15045931
550,1,6,-0.00421949,0.00610771
550,2,6,-0.01509652,-0.0183224
550,3,6,-0.01459281,-0.01300866
550,4,6,-0.01185047,-0.00911873
550,5,6,-0.00283466,0.00147152
550,6,6,-0.00320303,0.00804204
550,7,6,-0.02691183,-0.02972643
550,8,6,-0.03437443,-0.03890675
550,9,6,-0.05745335,-0.06602658
550,10,6,-0.04434362,-0.04931896
550,11,1,0.10725414,0.10468321
550,12,1,0.10762607,0.10412403
551,1,6,-0.00949342,-0.00579485
551,2,6,-0.00877922,-0.00508654
551,3,6,-0.0099977,-0.01563462
551,4,6,-0.0101358,-0.01574885
551,5,6,-0.00527923,0.00703158
551,6,6,-0.00336695,0.00486373
551,7,6,-0.03269183,-0.03336476
551,8,6,-0.03346516,-0.03652612
551,9,6,-0.05408917,-0.05998872
551,10,6,-0.04287051,-0.04635519
551,11,1,0.1051621,0.10472653
551,12,1,0.10500684,0.10187781
552,1,6,-0.00601763,0.00923161
552,2,6,-0.00879907,-0.01644642
552,3,6,-0.01014011,-0.0230552
552,4,6,-0.00890879,-0.0076548
552,5,6,-0.00542951,0.00133221
552,6,6,-0.00197007,0.00916605
552,7,6,-0.03194817,-0.03116846
552,8,6,-0.0281449,-0.03424937
552,9,6,-0.05065718,-0.04803486
552,10,6,-0.05494928,-0.06249811
552,11,1,0.1055444,0.10307992
552,12,1,0.10142027,0.10029743
553,1,6,-0.00864077,-0.00456411
553,2,6,-0.00775072,-0.00563733
553,3,6,-0.00900246,-0.00516543
553,4,6,-0.0096065,-0.00658003
553,5,6,-0.00320852,-0.00138769
553,6,6,-0.00582011,-0.00196367
553,7,6,-0.031762,-0.03159662
553,8,6,-0.02882694,-0.03040736
553,9,6,-0.04995836,-0.05838733
553,10,6,-0.05848134,-0.06447543
553,11,1,0.10776653,0.10615957
553,12,1,0.1052912,0.10400542
554,1,6,0.0035929,0.00187282
554,2,6,0.08379368,0.08930195
554,3,6,0.10723327,0.10788327
554,4,6,0.02138053,0.0260918
554,5,6,0.03297976,0.02947062
554,6,6,0.09357259,0.09696059
554,7,6,0.08439849,0.07224467
554,8,6,0.03637373,0.03435742
554,9,6,0.03734046,0.04035857
554,10,6,0.09916508,0.09818572
554,11,1,0.13141241,0.13079089
554,12,1,0.1167093,0.11540076
554,13,1,0.15204779,0.15708092
555,1,6,-0.01054303,-0.01721804
555,2,6,-0.00343846,0.01041574
555,3,6,-0.0110431,-0.01393462
555,4,6,-0.01546104,-0.02340205
555,5,6,-0.00519772,0.00962329
555,6,6,0.0017317,0.0107654
555,7,6,-0.03190705,-0.03625309
555,8,6,-0.02934532,-0.034056
555,9,6,-0.052293,-0.05425003
555,10,6,-0.04971343,-0.05607771
555,11,1,0.10276355,0.10248384
555,12,1,0.10444692,0.10190326
556,1,6,-0.00559613,0.00605769
556,2,6,-0.01045228,-0.00617528
556,3,6,-0.01462646,-0.02537141
556,4,6,-0.01431674,-0.02029125
556,5,6,-0.00105361,0.01391122
556,6,6,-0.00034595,0.01610591
556,7,6,-0.03038155,-0.03518922
556,8,6,-0.028754,-0.03583452
556,9,6,-0.04777877,-0.05412387
556,10,6,-0.05482251,-0.06147381
556,11,1,0.10473391,0.10163081
556,12,1,0.10339409,0.10075373
557,1,6,-0.00173543,-0.0037064
557,2,6,0.07953418,0.09330067
557,3,6,0.11929593,0.11301214
557,4,6,0.02499888,0.03477609
557,5,6,0.03541083,0.02937441
557,6,6,0.09213312,0.08409645
557,7,6,0.09081773,0.08809622
557,8,6,0.03779318,0.04537477
557,9,6,0.03991803,0.03393696
557,10,6,0.09624414,0.09596061
557,11,1,0.11574034,0.11261329
557,12,1,0.12507286,0.12346783
557,13,1,0.14477617,0.14969696
558,1,6,-0.00929962,-0.01687379
558,2,6,-0.00580507,0.00101241
558,3,6,-0.01085178,-0.00216235
558,4,6,-0.01144258,-0.00640118
558,5,6,-0.00277462,0.00134747
558,6,6,-0.00185415,0.00403277
558,7,6,-0.03100302,-0.03234888
558,8,6,-0.02491625,-0.02995325
558,9,6,-0.04958843,-0.0567424
558,10,6,-0.06203952,-0.06804426
558,11,1,0.10585385,0.10379673
558,12,1,0.10372122,0.10233672
559,1,6,-0.00940895,-0.00628607
559,2,6,-0.00767667,-0.00601859
559,3,6,-0.00753946,-0.00123243
559,4,6,-0.00613181,-0.00344238
559,5,6,-0.00638833,-0.00677092
559,6,6,-0.0061142,-0.0067363
559,7,6,-0.03120957,-0.03005991
559,8,6,-0.02955586,-0.02908503
559,9,6,-0.05077747,-0.05638563
559,10,6,-0.04942996,-0.05594732
559,11,1,0.1029269,0.10199375
559,12,1,0.10130543,0.09997083
560,1,6,0.00770818,0.0047155
560,2,6,0.07194156,0.0841108
560,3,6,0.10789077,0.1050321
560,4,6,0.02446757,0.03264898
560,5,6,0.03406527,0.02605356
560,6,6,0.09710081,0.09011531
560,7,6,0.09181414,0.08803992
560,8,6,0.03898441,0.04202315
560,9,6,0.04099195,0.04224406
560,10,6,0.08754722,0.08764688
560,11,1,0.12902319,0.1262954
560,12,1,0.12170222,0.11923309
560,13,1,0.14676269,0.15184127
561,1,6,0.00758913,0.00613381
561,2,6,0.07317911,0.07635818
561,3,6,0.10986173,0.10826962
561,4,6,0.0293002,0.02714821
561,5,6,0.03666261,0.03382912
561,6,6,0.09780775,0.10444915
561,7,6,0.08457895,0.0697062
561,8,6,0.04010757,0.04290549
561,9,6,0.04477563,0.05981483
561,10,6,0.08573194,0.07842026
561,11,1,0.12044079,0.11958542
561,12,1,0.12370251,0.12464162
561,13,1,0.1462621,0.14873808
562,1,6,0.00712136,0.00603147
562,2,6,0.08486206,0.09336432
562,3,6,0.09841208,0.09688185
562,4,6,0.02512177,0.03355648
562,5,6,0.03792784,0.03292086
562,6,6,0.0920802,0.08408148
562,7,6,0.0842648,0.08175669
562,8,6,0.04060419,0.0401919
562,9,6,0.04181297,0.03622596
562,10,6,0.09016798,0.09604711
562,11,1,0.11878746,0.11693832
562,12,1,0.13501886,0.13331421
562,13,1,0.14381845,0.14868937
563,1,6,-0.00793128,-0.00927681
563,2,6,-0.00868811,-0.0110709
563,3,6,-0.0067969,-0.00498677
563,4,6,-0.00809891,-0.00695039
563,5,6,-0.00760806,-0.00202735
563,6,6,-0.00804096,-0.00043884
563,7,6,-0.02773206,-0.02872353
563,8,6,-0.02990113,-0.03002568
563,9,6,-0.05147587,-0.05517978
563,10,6,-0.05221523,-0.05778364
563,11,1,0.10271655,0.10201621
563,12,1,0.10577199,0.10444746
564,1,6,-0.00936248,-0.00504897
564,2,6,-0.00809628,-0.00934649
564,3,6,-0.01522218,-0.01038847
564,4,6,-0.01192022,-0.01463638
564,5,6,-0.00045247,0.00367145
564,6,6,-0.00406297,0.01008951
564,7,6,-0.02820902,-0.03310429
564,8,6,-0.03198989,-0.03527298
564,9,6,-0.05370989,-0.05919402
564,10,6,-0.04798255,-0.05442713
564,11,1,0.1038447,0.1020107
564,12,1,0.1071633,0.10564706
565,1,6,0.00444308,0.00197557
565,2,6,0.07876317,0.09126147
565,3,6,0.11630187,0.10999134
565,4,6,0.02001402,0.02992568
565,5,6,0.0342002,0.02660467
565,6,6,0.09157154,0.0850196
565,7,6,0.0923811,0.0798479
565,8,6,0.0381564,0.05289525
565,9,6,0.03989541,0.04967322
565,10,6,0.08610046,0.07472097
565,11,1,0.12786866,0.12471515
565,12,1,0.11952207,0.11706949
565,13,1,0.15078197,0.15629968
566,1,6,-0.0045531,0.00428135
566,2,6,-0.00777208,-0.0096478
566,3,6,-0.01573054,-0.01236372
566,4,6,-0.01217759,-0.01673693
566,5,6,-0.00044636,0.00243836
566,6,6,0.0006277,0.01375062
566,7,6,-0.0295241,-0.03282829
566,8,6,-0.02742059,-0.03207612
566,9,6,-0.0566658,-0.05727535
566,10,6,-0.05903882,-0.06893622
566,11,1,0.10736361,0.10557483
566,12,1,0.10533769,0.10381927
567,1,6,-0.00336287,0.00545238
567,2,6,-0.00967466,-0.0093195
567,3,6,-0.01387481,-0.01918684
567,4,6,-0.00968658,-0.00739326
567,5,6,0.00076705,0.00205965
567,6,6,-0.00648253,-0.00715029
567,7,6,-0.03001435,-0.02881477
567,8,6,-0.02774658,-0.02703736
567,9,6,-0.04440563,-0.04826328
567,10,6,-0.06577931,-0.06375158
567,11,1,0.10600879,0.10089447
567,12,1,0.1042515,0.10251037
568,1,6,0.01468524,0.01311
568,2,6,0.08330574,0.08891069
568,3,6,0.10867589,0.1100504
568,4,6,0.02453523,0.02944327
568,5,6,0.03333063,0.02627817
568,6,6,0.09485293,0.09364419
568,7,6,0.0862848,0.07972229
568,8,6,0.04348883,0.04584582
568,9,6,0.04341988,0.05106105
568,10,6,0.08370238,0.0758949
568,11,1,0.11843603,0.11768154
568,12,1,0.11792355,0.1176605
568,13,1,0.14735893,0.15069719
569,1,6,0.00507326,-0.00068255
569,2,6,0.09120378,0.0996452
569,3,6,0.11583475,0.1103614
569,4,6,0.02262156,0.02622791
569,5,6,0.03702744,0.03676885
569,6,6,0.08805036,0.08668206
569,7,6,0.08005317,0.06589143
569,8,6,0.04195308,0.05416765
569,9,6,0.04377147,0.06576786
569,10,6,0.08552508,0.06662007
569,11,1,0.12740938,0.12579905
569,12,1,0.11454644,0.11230331
569,13,1,0.14693021,0.15044774
570,1,6,-0.00674742,0.00306633
570,2,6,-0.00975125,-0.00682395
570,3,6,-0.01427247,-0.01734655
570,4,6,-0.01227445,-0.0165257
570,5,6,-0.00101105,0.00980749
570,6,6,-0.0013489,0.00980249
570,7,6,-0.03115141,-0.0349449
570,8,6,-0.02582172,-0.02985503
570,9,6,-0.04600767,-0.050351
570,10,6,-0.06188581,-0.0715236
570,11,1,0.10800109,0.10481997
570,12,1,0.10227111,0.09987445
571,1,6,-0.00278517,0.00485668
571,2,6,-0.01322484,-0.01981279
571,3,6,-0.0109709,-0.01843063
571,4,6,-0.00457989,0.00157731
571,5,6,-0.0014414,0.00269352
571,6,6,-0.00769662,-0.00334139
571,7,6,-0.02954152,-0.02895667
571,8,6,-0.03142078,-0.03067863
571,9,6,-0.04838971,-0.05481543
571,10,6,-0.0564738,-0.05834513
571,11,1,0.10503595,0.1033988
571,12,1,0.10148868,0.10185436
572,1,6,-0.00669616,-0.00334644
572,2,6,-0.0123175,-0.00516552
572,3,6,-0.01454293,-0.02126368
572,4,6,-0.01233453,-0.01479816
572,5,6,0.00423862,0.01757065
572,6,6,-0.00680855,0.0009574
572,7,6,-0.03060685,-0.03730288
572,8,6,-0.02958965,-0.02817272
572,9,6,-0.04428849,-0.05344416
572,10,6,-0.05268362,-0.05660937
572,11,1,0.10556541,0.1035612
572,12,1,0.10006426,0.09801366
573,1,6,-0.01229188,-0.01413588
573,2,6,-0.00788759,-0.00205539
573,3,6,-0.01838777,-0.01271486
573,4,6,-0.01326372,-0.00998603
573,5,6,-0.00126884,0.00413854
573,6,6,-0.00171086,0.00430204
573,7,6,-0.032201,-0.03356436
573,8,6,-0.02698987,-0.03257546
573,9,6,-0.04504685,-0.05090404
573,10,6,-0.05141768,-0.0558923
573,11,1,0.10739854,0.10291655
573,12,1,0.10306754,0.10047121
574,1,6,0.00808171,0.00603874
574,2,6,0.08165845,0.09026476
574,3,6,0.11420315,0.11323336
574,4,6,0.0262522,0.02889952
574,5,6,0.03282989,0.02668946
574,6,6,0.09729288,0.09534003
574,7,6,0.08889539,0.07784243
574,8,6,0.03737961,0.04313266
574,9,6,0.04101848,0.0452404
574,10,6,0.08846451,0.08889167
574,11,1,0.12222618,0.1206986
574,12,1,0.11561723,0.11553119
574,13,1,0.14608027,0.14819717
575,1,6,0.00596696,0.00589329
575,2,6,0.07903473,0.09689683
575,3,6,0.1132434,0.11029484
575,4,6,0.02126294,0.03205493
575,5,6,0.03462645,0.0252159
575,6,6,0.09926295,0.0863305
575,7,6,0.09908901,0.09485427
575,8,6,0.0395084,0.04241254
575,9,6,0.04205186,0.03756969
575,10,6,0.08674127,0.08700798
575,11,1,0.11615903,0.11442663
575,12,1,0.11757439,0.11624118
575,13,1,0.14547859,0.15080143
576,1,6,-0.0095724,-0.01223738
576,2,6,-0.00407866,-0.00381771
576,3,6,-0.00959267,-0.00224486
576,4,6,-0.00985796,-0.01332002
576,5,6,-0.00716392,0.00040944
576,6,6,-0.00245381,0.0036922
576,7,6,-0.03193909,-0.03405341
576,8,6,-0.0295798,-0.03184131
576,9,6,-0.05649128,-0.05845563
576,10,6,-0.04896221,-0.05362675
576,11,1,0.10600428,0.10392509
576,12,1,0.10368751,0.10157034
577,1,6,0.00203533,0.00068725
577,2,6,0.0734689,0.08304733
577,3,6,0.13185693,0.12427286
577,4,6,0.02573079,0.03647311
577,5,6,0.03366751,0.02768547
577,6,6,0.0927626,0.08741638
577,7,6,0.09228965,0.07723771
577,8,6,0.03700337,0.05596251
577,9,6,0.04073029,0.05745331
577,10,6,0.08774728,0.07316808
577,11,1,0.11371408,0.11032534
577,12,1,0.12159551,0.11644585
577,13,1,0.14739774,0.1498248
578,1,6,0.00468737,0.00431119
578,2,6,0.08118244,0.09533599
578,3,6,0.10531426,0.10180477
578,4,6,0.02484817,0.03031369
578,5,6,0.03493095,0.02897602
578,6,6,0.08597916,0.08301629
578,7,6,0.08655813,0.07872768
578,8,6,0.04705704,0.0543045
578,9,6,0.0391595,0.05543346
578,10,6,0.08599866,0.07004371
578,11,1,0.12959009,0.12784172
578,12,1,0.13368117,0.12950396
578,13,1,0.14101303,0.14038702
579,1,6,0.00172361,-0.00219236
579,2,6,0.0802883,0.08449186
579,3,6,0.11293191,0.10683032
579,4,6,0.01922008,0.0274365
579,5,6,0.03586478,0.03314425
579,6,6,0.09735669,0.09719361
579,7,6,0.08466247,0.07234003
579,8,6,0.037856,0.04392588
579,9,6,0.04357882,0.05841338
579,10,6,0.08223869,0.07200395
579,11,1,0.11675106,0.11601179
579,12,1,0.13301725,0.13063463
579,13,1,0.15451032,0.15976616
580,1,6,0.00668532,0.00746051
580,2,6,0.08650743,0.0951906
580,3,6,0.10720159,0.10668753
580,4,6,0.02356206,0.03102596
580,5,6,0.03288815,0.0288895
580,6,6,0.08990827,0.08587871
580,7,6,0.08570981,0.06859418
580,8,6,0.03921828,0.052377
580,9,6,0.04250787,0.05381535
580,10,6,0.08578804,0.06917694
580,11,1,0.13070091,0.12917723
580,12,1,0.12124078,0.12194418
580,13,1,0.14808144,0.14978231
581,1,6,-0.00972287,-0.00313147
581,2,6,-0.0071792,-0.00967727
581,3,6,-0.02074105,-0.0147049
581,4,6,-0.0188896,-0.01160889
581,5,6,0.00538886,0.00316139
581,6,6,0.00431019,0.00844422
581,7,6,-0.02927736,-0.03003796
581,8,6,-0.02876948,-0.03248971
581,9,6,-0.05378474,-0.05761241
581,10,6,-0.04949947,-0.05603953
581,11,1,0.10411995,0.10154531
581,12,1,0.10404481,0.10215121
582,1,6,-0.00810397,0.00176681
582,2,6,-0.00860505,0.00064472
582,3,6,-0.014212,-0.02666281
582,4,6,-0.01300229,-0.02537848
582,5,6,0.00220586,0.01812558
582,6,6,0.00093956,0.02035137
582,7,6,-0.030707,-0.03431077
