Conf.,atom,element,Ref. charge(e),NN charge(e)
1851,1,11,0.48083763,0.48907263
1851,2,17,-0.4527216,-0.39554165
1851,3,17,-0.36815958,-0.37214907
1851,4,11,0.34766792,0.35638568
1851,5,11,0.36842521,0.3666219
1851,6,17,-0.36096198,-0.36735613
1851,7,17,-0.36305155,-0.36902866
1851,8,11,0.37970391,0.37715243
1851,9,11,0.3762577,0.37269905
1851,10,17,-0.36315544,-0.36827595
1851,11,17,-0.36104605,-0.36470619
1851,12,11,0.70178895,0.69912612
1851,13,11,0.39041765,0.39108077
1851,14,17,-0.33718902,-0.36263333
1851,15,17,-0.33936932,-0.33674915
1851,16,11,0.5340205,0.52714181
1851,17,11,0.36653513,0.35715975
1852,1,11,0.58442103,0.57420244
1852,2,17,-0.29420277,-0.3388673
1852,3,17,-0.31641323,-0.30602211
1852,4,11,0.37989073,0.38873322
1852,5,11,0.36513605,0.36672882
1852,6,17,-0.30009045,-0.29212211
1852,7,17,-0.29562858,-0.299158
1852,8,11,0.39004263,0.39148962
1852,9,11,0.38594228,0.38873017
1852,10,17,-0.30957367,-0.29294886
1852,11,17,-0.30869495,-0.29483675
1852,12,11,0.39346656,0.40135652
1852,13,17,-0.32034597,-0.30143683
1852,14,17,-0.27696709,-0.30973955
1852,15,11,0.53266491,0.53006427
1852,16,11,0.39035254,0.39382643
1853,1,11,0.44504796,0.4535269
1853,2,17,-0.43441034,-0.39113709
1853,3,17,-0.35931038,-0.36612782
1853,4,11,0.36356242,0.36811765
1853,5,11,0.34909702,0.3486413
1853,6,17,-0.35999137,-0.36240089
1853,7,17,-0.3670395,-0.36959846
1853,8,11,0.37986742,0.37516786
1853,9,11,0.38355825,0.37972985
1853,10,17,-0.34244068,-0.35960883
1853,11,17,-0.35584931,-0.36266464
1853,12,11,0.71917601,0.72527018
1853,13,11,0.36932209,0.37265147
1853,14,17,-0.35461448,-0.36078516
1853,15,17,-0.34673136,-0.343331
1853,16,11,0.53441729,0.52891533
1853,17,11,0.37633895,0.36363335
1854,1,11,0.54739386,0.55602754
1854,2,17,-0.4839226,-0.42301283
1854,3,17,-0.39561251,-0.38575787
1854,4,11,0.35087904,0.36700823
1854,5,11,0.3559735,0.35573178
1854,6,17,-0.35733146,-0.36752341
1854,7,17,-0.35333481,-0.36783075
1854,8,11,0.37138694,0.36959365
1854,9,11,0.37233239,0.36697564
1854,10,17,-0.36147725,-0.37379397
1854,11,17,-0.36830641,-0.3797975
1854,12,11,0.71115736,0.71231433
1854,13,11,0.37536723,0.37485882
1854,14,17,-0.34348558,-0.37057291
1854,15,17,-0.33666931,-0.3411828
1854,16,11,0.52322929,0.52517159
1854,17,11,0.39242035,0.38179046
1855,1,11,0.46583498,0.45586859
1855,2,17,-0.28241658,-0.32114432
1855,3,17,-0.30403133,-0.29522741
1855,4,11,0.40353466,0.40185853
1855,5,11,0.38483216,0.38550846
1855,6,17,-0.29841443,-0.29657773
1855,7,17,-0.29895351,-0.29823325
1855,8,11,0.38765497,0.38864803
1855,9,11,0.38659135,0.38584549
1855,10,17,-0.29835664,-0.30558277
1855,11,17,-0.30464607,-0.30358111
1855,12,11,0.40365794,0.41186513
1855,13,17,-0.32031302,-0.29409753
1855,14,17,-0.26057989,-0.25857944
1855,15,11,0.54183261,0.55141311
1855,16,11,0.39377284,0.39201621
1856,1,11,0.45918238,0.4655926
1856,2,17,-0.4329966,-0.39090241
1856,3,17,-0.35735852,-0.36863817
1856,4,11,0.33690921,0.33785215
1856,5,11,0.364059,0.36089298
1856,6,17,-0.36667489,-0.36967847
1856,7,17,-0.36486817,-0.37000957
1856,8,11,0.37622374,0.37509595
1856,9,11,0.37897314,0.37759033
1856,10,17,-0.35601924,-0.36603869
1856,11,17,-0.36105371,-0.36575181
1856,12,11,0.68828265,0.68962242
1856,13,11,0.37067316,0.36677444
1856,14,17,-0.33650456,-0.36260633
1856,15,17,-0.32535273,-0.31984527
1856,16,11,0.55119463,0.57438854
1856,17,11,0.37533051,0.3656613
1857,1,11,0.5139601,0.50363992
1857,2,17,-0.27117043,-0.33303406
1857,3,17,-0.31108402,-0.30901452
1857,4,11,0.3993677,0.39918395
1857,5,11,0.38743233,0.38677571
1857,6,17,-0.31254585,-0.28573294
1857,7,17,-0.30423229,-0.29622873
1857,8,11,0.37838643,0.37884069
1857,9,11,0.37844853,0.37778856
1857,10,17,-0.30034295,-0.3007987
1857,11,17,-0.30635092,-0.29524268
1857,12,11,0.38790763,0.39426761
1857,13,17,-0.31098068,-0.29323767
1857,14,17,-0.25411594,-0.25684366
1857,15,11,0.53274956,0.53773892
1857,16,11,0.39257084,0.39189761
1858,1,11,0.49435261,0.48665086
1858,2,17,-0.27226588,-0.32723134
1858,3,17,-0.31312441,-0.29182666
1858,4,11,0.40120997,0.40135571
1858,5,11,0.39115325,0.39401146
1858,6,17,-0.30732229,-0.29098777
1858,7,17,-0.30017034,-0.29566484
1858,8,11,0.38276139,0.38307259
1858,9,11,0.38171565,0.38448932
1858,10,17,-0.3049961,-0.28953899
1858,11,17,-0.3045344,-0.29393485
1858,12,11,0.38801319,0.39592252
1858,13,17,-0.3126636,-0.30312791
1858,14,17,-0.26560648,-0.2963033
1858,15,11,0.55462723,0.55328825
1858,16,11,0.38685026,0.38982496
1859,1,11,0.45919459,0.46802413
1859,2,17,-0.44237714,-0.39183473
1859,3,17,-0.35609414,-0.36576714
1859,4,11,0.34911545,0.35216336
1859,5,11,0.37605053,0.37525869
1859,6,17,-0.3560239,-0.36218839
1859,7,17,-0.36262689,-0.36253694
1859,8,11,0.36840707,0.36816734
1859,9,11,0.34979578,0.3482709
1859,10,17,-0.35779576,-0.3601464
1859,11,17,-0.36728828,-0.369712
1859,12,11,0.70345361,0.70167733
1859,13,11,0.3790643,0.37916987
1859,14,17,-0.34055698,-0.36601104
1859,15,17,-0.33830605,-0.33728982
1859,16,11,0.54618544,0.54025039
1859,17,11,0.38980243,0.38250446
1860,1,11,0.50515861,0.52977293
1860,2,17,-0.49177524,-0.4054907
1860,3,17,-0.39281732,-0.38626544
1860,4,11,0.36057835,0.37503184
1860,5,11,0.35888189,0.3580598
1860,6,17,-0.34165052,-0.36406367
1860,7,17,-0.3524992,-0.37093878
1860,8,11,0.38903118,0.37871139
1860,9,11,0.38270729,0.37846492
1860,10,17,-0.34897776,-0.37008936
1860,11,17,-0.37854492,-0.38469383
1860,12,11,0.70516433,0.70510457
1860,13,11,0.36680466,0.36516217
1860,14,17,-0.35012179,-0.37463737
1860,15,17,-0.34413313,-0.35007062
1860,16,11,0.53419884,0.52968869
1860,17,11,0.39799474,0.38625347
1861,1,11,0.54285413,0.53253252
1861,2,17,-0.28056303,-0.33498006
1861,3,17,-0.32015081,-0.31044537
1861,4,11,0.38078695,0.37501965
1861,5,11,0.38762883,0.38568737
1861,6,17,-0.30877715,-0.30178014
1861,7,17,-0.30355226,-0.30132171
1861,8,11,0.39471387,0.39500662
1861,9,11,0.37688236,0.37946107
1861,10,17,-0.30912874,-0.28839309
1861,11,17,-0.2982808,-0.29515698
1861,12,11,0.39671102,0.40199187
1861,13,17,-0.31450595,-0.29526051
1861,14,17,-0.26689459,-0.26579677
1861,15,11,0.525522,0.52604168
1861,16,11,0.39675411,0.39739385
1862,1,11,0.48508197,0.50127653
1862,2,17,-0.46466054,-0.40739691
1862,3,17,-0.35214529,-0.36803259
1862,4,11,0.36043023,0.37130891
1862,5,11,0.37502011,0.37468901
1862,6,17,-0.35253087,-0.36837156
1862,7,17,-0.3859466,-0.37696345
1862,8,11,0.35366975,0.34990149
1862,9,11,0.34844282,0.34792941
1862,10,17,-0.36218103,-0.3674417
1862,11,17,-0.35768132,-0.37186447
1862,12,11,0.71334061,0.71277827
1862,13,11,0.40049633,0.39891655
1862,14,17,-0.35559428,-0.37832395
1862,15,17,-0.32965174,-0.33178201
1862,16,11,0.53841672,0.53520466
1862,17,11,0.38549314,0.37817181
1863,1,11,0.51335293,0.53423684
1863,2,17,-0.47289333,-0.41368807
1863,3,17,-0.38862429,-0.37911427
1863,4,11,0.34788059,0.36363977
1863,5,11,0.37154332,0.36814565
1863,6,17,-0.35632677,-0.37066066
1863,7,17,-0.35423295,-0.37037729
1863,8,11,0.37758315,0.37318589
1863,9,11,0.37756525,0.3749304
1863,10,17,-0.35295635,-0.36771407
1863,11,17,-0.36950515,-0.37129714
1863,12,11,0.72401175,0.72589394
1863,13,11,0.36473033,0.36268607
1863,14,17,-0.344678,-0.36668978
1863,15,17,-0.35444228,-0.35676525
1863,16,11,0.53889993,0.52477006
1863,17,11,0.37809189,0.36881792
1864,1,11,0.48419488,0.49391287
1864,2,17,-0.46055471,-0.40179208
1864,3,17,-0.3680065,-0.36891025
1864,4,11,0.34850829,0.36427105
1864,5,11,0.37025249,0.37017243
1864,6,17,-0.37076145,-0.37135113
1864,7,17,-0.36695145,-0.37129557
1864,8,11,0.3797319,0.37720847
1864,9,11,0.35850262,0.35391399
1864,10,17,-0.34755515,-0.36467465
1864,11,17,-0.35592119,-0.36925795
1864,12,11,0.72732257,0.72677601
1864,13,11,0.37716776,0.37286674
1864,14,17,-0.34704643,-0.36778317
1864,15,17,-0.34154962,-0.34120956
1864,16,11,0.53548846,0.52880329
1864,17,11,0.37717745,0.36834949
1865,1,11,0.48751651,0.50348537
1865,2,17,-0.44868019,-0.40460519
1865,3,17,-0.37353667,-0.37331477
1865,4,11,0.35866429,0.37143813
1865,5,11,0.34607572,0.3431616
1865,6,17,-0.36392579,-0.36680595
1865,7,17,-0.3692961,-0.37286491
1865,8,11,0.37489442,0.37276044
1865,9,11,0.37886016,0.37599075
1865,10,17,-0.3467975,-0.36851666
1865,11,17,-0.36349567,-0.37536878
1865,12,11,0.70071625,0.7044084
1865,13,11,0.38563622,0.38425101
1865,14,17,-0.36592576,-0.38183898
1865,15,17,-0.33417184,-0.33543318
1865,16,11,0.55200082,0.55082541
1865,17,11,0.3814652,0.3724273
1866,1,11,0.48009602,0.49800106
1866,2,17,-0.46810978,-0.40592904
1866,3,17,-0.37777631,-0.37250471
1866,4,11,0.35658426,0.37298457
1866,5,11,0.35310272,0.35264993
1866,6,17,-0.3526556,-0.36055525
1866,7,17,-0.35462178,-0.36503571
1866,8,11,0.37909232,0.37610953
1866,9,11,0.37547336,0.37163634
1866,10,17,-0.34834172,-0.36669195
1866,11,17,-0.36425616,-0.37507802
1866,12,11,0.70610512,0.70941761
1866,13,11,0.37518958,0.37201166
1866,14,17,-0.3496409,-0.37164225
1866,15,17,-0.34947773,-0.35131756
1866,16,11,0.54695774,0.53557291
1866,17,11,0.39227884,0.38037089
1867,1,11,0.49274425,0.48308102
1867,2,17,-0.27295857,-0.32852611
1867,3,17,-0.30463446,-0.30049419
1867,4,11,0.39179829,0.38756258
1867,5,11,0.38484558,0.38454535
1867,6,17,-0.30062969,-0.29408823
1867,7,17,-0.30118034,-0.29393041
1867,8,11,0.39147782,0.39328655
1867,9,11,0.38790538,0.39045635
1867,10,17,-0.3076586,-0.29552542
1867,11,17,-0.30694646,-0.29964182
1867,12,11,0.38363536,0.39060393
1867,13,17,-0.30741434,-0.28994986
1867,14,17,-0.2542728,-0.25437029
1867,15,11,0.51678457,0.52084754
1867,16,11,0.40650402,0.40614301
1868,1,11,0.5310944,0.52550387
1868,2,17,-0.28756277,-0.32520623
1868,3,17,-0.31041827,-0.30238771
1868,4,11,0.38272501,0.38412739
1868,5,11,0.37253543,0.37179117
1868,6,17,-0.29465251,-0.29545416
1868,7,17,-0.29507822,-0.29625946
1868,8,11,0.38070737,0.3814201
1868,9,11,0.39607604,0.39627494
1868,10,17,-0.30118667,-0.29695889
1868,11,17,-0.30452896,-0.29914626
1868,12,11,0.3986552,0.40550706
1868,13,17,-0.31839354,-0.29414151
1868,14,17,-0.26360289,-0.26727598
1868,15,11,0.51793296,0.51833311
1868,16,11,0.39569742,0.39387255
1869,1,11,0.47623097,0.48434921
1869,2,17,-0.46472502,-0.40303573
1869,3,17,-0.37195259,-0.37498662
1869,4,11,0.37430228,0.38607024
1869,5,11,0.38324077,0.38051298
1869,6,17,-0.36023519,-0.36907196
1869,7,17,-0.3568067,-0.36529121
1869,8,11,0.35770211,0.35673213
1869,9,11,0.37547158,0.36470904
1869,10,17,-0.37678779,-0.37932329
1869,11,17,-0.35212978,-0.36797795
1869,12,11,0.70774616,0.70801314
1869,13,11,0.38004416,0.37874995
1869,14,17,-0.34370543,-0.36887321
1869,15,17,-0.3386671,-0.33791424
1869,16,11,0.54037023,0.54557227
1869,17,11,0.36990129,0.36176524
1870,1,11,0.47092596,0.46309275
1870,2,17,-0.27370817,-0.31635272
1870,3,17,-0.31715634,-0.28971716
1870,4,11,0.390443,0.39046255
1870,5,11,0.41735319,0.41759341
1870,6,17,-0.30219528,-0.30086938
1870,7,17,-0.29863162,-0.29869794
1870,8,11,0.38061649,0.38124353
1870,9,11,0.37844505,0.38044238
1870,10,17,-0.29950288,-0.28942994
1870,11,17,-0.29823402,-0.28987921
1870,12,11,0.40734951,0.41036956
1870,13,17,-0.30803812,-0.28711516
1870,14,17,-0.27274708,-0.30204801
1870,15,11,0.53054181,0.53404622
1870,16,11,0.39453848,0.39685911
1871,1,11,0.55571126,0.54512031
1871,2,17,-0.28515549,-0.33510197
1871,3,17,-0.3191587,-0.30478547
1871,4,11,0.37748132,0.38241788
1871,5,11,0.39032792,0.389955
1871,6,17,-0.30233227,-0.30521487
1871,7,17,-0.29950218,-0.30588228
1871,8,11,0.37148619,0.37000495
1871,9,11,0.38137521,0.3838212
1871,10,17,-0.30947831,-0.29739605
1871,11,17,-0.30615064,-0.30235139
1871,12,11,0.3837659,0.38917271
1871,13,17,-0.31957447,-0.29656513
1871,14,17,-0.27028165,-0.2652358
1871,15,11,0.54492482,0.54501919
1871,16,11,0.40656102,0.40702173
1872,1,11,0.50291037,0.49285051
1872,2,17,-0.28206199,-0.32229656
1872,3,17,-0.29580065,-0.30495359
1872,4,11,0.39532511,0.38502294
1872,5,11,0.38293476,0.38004916
1872,6,17,-0.2982198,-0.29522589
1872,7,17,-0.30548369,-0.29011882
1872,8,11,0.37919851,0.38167189
1872,9,11,0.38842378,0.39115865
1872,10,17,-0.30229152,-0.29577226
1872,11,17,-0.31015135,-0.29548012
1872,12,11,0.40575366,0.41393377
1872,13,17,-0.31265023,-0.29620921
1872,14,17,-0.26058656,-0.25879727
1872,15,11,0.51923026,0.51869723
1872,16,11,0.39346935,0.39546958
1873,1,11,0.44791364,0.45704734
1873,2,17,-0.43472847,-0.38373722
1873,3,17,-0.34521428,-0.36222788
1873,4,11,0.34563134,0.34646861
1873,5,11,0.37609001,0.37851161
1873,6,17,-0.36223826,-0.36213032
1873,7,17,-0.37160928,-0.36759798
1873,8,11,0.37971535,0.37996325
1873,9,11,0.35181408,0.35042168
1873,10,17,-0.36168342,-0.36278065
1873,11,17,-0.34704204,-0.36200304
1873,12,11,0.71031769,0.71100161
1873,13,11,0.38896314,0.38673047
1873,14,17,-0.33841496,-0.36394268
1873,15,17,-0.34068708,-0.33852908
1873,16,11,0.53518727,0.53466206
1873,17,11,0.3659853,0.35814221
1874,1,11,0.54682319,0.54029422
1874,2,17,-0.28548719,-0.33624929
1874,3,17,-0.32052131,-0.30232816
1874,4,11,0.38407083,0.38960791
1874,5,11,0.37302439,0.36968733
1874,6,17,-0.29821976,-0.30243676
1874,7,17,-0.30259671,-0.3011331
1874,8,11,0.38288091,0.3820537
1874,9,11,0.39045545,0.39126752
1874,10,17,-0.30890623,-0.30068272
1874,11,17,-0.30672947,-0.30320946
1874,12,11,0.39092005,0.3946267
1874,13,17,-0.32120176,-0.29715915
1874,14,17,-0.26067317,-0.26033054
1874,15,11,0.54166227,0.54352144
1874,16,11,0.39449854,0.39247035
1875,1,11,0.45956186,0.47028266
1875,2,17,-0.44664585,-0.3920952
1875,3,17,-0.36352004,-0.36566816
1875,4,11,0.33434237,0.33830248
1875,5,11,0.36143667,0.35971432
1875,6,17,-0.3490517,-0.35998578
1875,7,17,-0.35954337,-0.36725975
1875,8,11,0.37715815,0.37291859
1875,9,11,0.39397963,0.38965825
1875,10,17,-0.35908342,-0.36738802
1875,11,17,-0.34957257,-0.3604023
1875,12,11,0.71110825,0.71356024
1875,13,11,0.37994074,0.37830133
1875,14,17,-0.35598572,-0.3653881
1875,15,17,-0.35032178,-0.34817513
1875,16,11,0.5346429,0.52883549
1875,17,11,0.38155383,0.37478906
1876,1,11,0.50671492,0.49844094
1876,2,17,-0.27855319,-0.32428487
1876,3,17,-0.3116004,-0.30434461
1876,4,11,0.38670393,0.38327588
1876,5,11,0.38251341,0.38395037
1876,6,17,-0.30062852,-0.29475048
1876,7,17,-0.30439918,-0.2954238
1876,8,11,0.3927108,0.39573822
1876,9,11,0.40537282,0.40704744
1876,10,17,-0.30436979,-0.29723811
1876,11,17,-0.2960895,-0.29442488
1876,12,11,0.38095629,0.38859986
1876,13,17,-0.31547438,-0.29009816
1876,14,17,-0.26729584,-0.27338731
1876,15,11,0.54001615,0.53222048
1876,16,11,0.38342249,0.38467904
1877,1,11,0.55316898,0.54721755
1877,2,17,-0.28015438,-0.34615844
1877,3,17,-0.31380848,-0.31163429
1877,4,11,0.38127798,0.38447728
1877,5,11,0.37738609,0.37786364
1877,6,17,-0.30261933,-0.3011449
1877,7,17,-0.30746679,-0.30080527
1877,8,11,0.38678844,0.3876546
1877,9,11,0.39712933,0.39917191
1877,10,17,-0.31305095,-0.30222339
1877,11,17,-0.31533481,-0.30145981
1877,12,11,0.39539825,0.39789646
1877,13,17,-0.31536762,-0.29751257
1877,14,17,-0.26051786,-0.25705554
1877,15,11,0.52723719,0.53346599
1877,16,11,0.38993396,0.39024678
1878,1,11,0.53549735,0.54527211
1878,2,17,-0.4780923,-0.41987091
1878,3,17,-0.38830616,-0.38476152
1878,4,11,0.34460983,0.35764935
1878,5,11,0.37887722,0.37951865
1878,6,17,-0.36223734,-0.37595388
1878,7,17,-0.36716796,-0.3751084
1878,8,11,0.37201323,0.36883579
1878,9,11,0.36643622,0.36514938
1878,10,17,-0.35326732,-0.36763061
1878,11,17,-0.36424506,-0.37237443
1878,12,11,0.709893,0.70710932
1878,13,11,0.37039019,0.36590973
1878,14,17,-0.34257009,-0.36951748
1878,15,17,-0.32661545,-0.33150341
1878,16,11,0.51900944,0.53250949
1878,17,11,0.38577526,0.37476683
1879,1,11,0.51558436,0.5073336
1879,2,17,-0.27944883,-0.32989382
1879,3,17,-0.31923472,-0.3050859
1879,4,11,0.37993112,0.37876476
1879,5,11,0.41014662,0.41085137
1879,6,17,-0.31116073,-0.30046221
1879,7,17,-0.30327381,-0.30258887
1879,8,11,0.39750544,0.39637588
1879,9,11,0.37127775,0.36947084
1879,10,17,-0.2962772,-0.29550258
1879,11,17,-0.29889989,-0.29466479
1879,12,11,0.38948922,0.39518344
1879,13,17,-0.30959729,-0.29068678
1879,14,17,-0.25827055,-0.25673259
1879,15,11,0.52235567,0.5263918
1879,16,11,0.38987285,0.39124583
1880,1,11,0.50879357,0.50280693
1880,2,17,-0.28512108,-0.3215399
1880,3,17,-0.29502661,-0.30403884
1880,4,11,0.39712034,0.392759
1880,5,11,0.38242764,0.38061559
1880,6,17,-0.29807015,-0.29590839
1880,7,17,-0.29557101,-0.29428302
1880,8,11,0.37938466,0.37927893
1880,9,11,0.37342656,0.37475409
1880,10,17,-0.30872372,-0.28758104
1880,11,17,-0.31115986,-0.29489073
1880,12,11,0.40669377,0.41068089
1880,13,17,-0.30881254,-0.30259713
1880,14,17,-0.25626029,-0.25491296
1880,15,11,0.50722189,0.50941509
1880,16,11,0.40367686,0.40544149
1881,1,11,0.52690502,0.53687278
1881,2,17,-0.47157478,-0.4142032
1881,3,17,-0.37899149,-0.37271984
1881,4,11,0.34342491,0.36277011
1881,5,11,0.34710946,0.34698903
1881,6,17,-0.34792498,-0.36227081
1881,7,17,-0.35847196,-0.36692083
1881,8,11,0.36682617,0.36476487
1881,9,11,0.38590122,0.38085313
1881,10,17,-0.36523638,-0.37652665
1881,11,17,-0.36254302,-0.37569993
1881,12,11,0.70957872,0.71008529
1881,13,11,0.37571968,0.37396548
1881,14,17,-0.36106192,-0.37908355
1881,15,17,-0.3410158,-0.34487259
1881,16,11,0.54630288,0.53880751
1881,17,11,0.38505233,0.3771892
1882,1,11,0.52836976,0.53750935
1882,2,17,-0.47973066,-0.41352535
1882,3,17,-0.37193229,-0.37034808
1882,4,11,0.34300062,0.36211713
1882,5,11,0.35977691,0.3583233
1882,6,17,-0.35740783,-0.36560031
1882,7,17,-0.36529265,-0.36909201
1882,8,11,0.36506812,0.36055031
1882,9,11,0.37242458,0.3700576
1882,10,17,-0.35457376,-0.36736144
1882,11,17,-0.35691625,-0.37163657
1882,12,11,0.71158861,0.71262152
1882,13,11,0.38207119,0.37946542
1882,14,17,-0.34426718,-0.36882719
1882,15,17,-0.35361566,-0.35586451
1882,16,11,0.52858478,0.51876911
1882,17,11,0.39285176,0.38284174
1883,1,11,0.44757439,0.45656869
1883,2,17,-0.44040057,-0.39347036
1883,3,17,-0.37633317,-0.37469052
1883,4,11,0.36530899,0.3689151
1883,5,11,0.36247486,0.36444047
1883,6,17,-0.34793428,-0.36164023
1883,7,17,-0.37168427,-0.36863971
1883,8,11,0.36731333,0.36417508
1883,9,11,0.37068392,0.36776451
1883,10,17,-0.35364716,-0.36222683
1883,11,17,-0.34921969,-0.36303011
1883,12,11,0.709605,0.71187045
1883,13,11,0.37524197,0.37267438
1883,14,17,-0.35345214,-0.36807475
1883,15,17,-0.34034945,-0.33942075
1883,16,11,0.52933832,0.52798857
1883,17,11,0.40547999,0.396796
1884,1,11,0.51314142,0.50466191
1884,2,17,-0.27777818,-0.32726933
1884,3,17,-0.31146491,-0.29756176
1884,4,11,0.37402986,0.37259024
1884,5,11,0.38129535,0.38017326
1884,6,17,-0.29537643,-0.2959031
1884,7,17,-0.30416372,-0.29712028
1884,8,11,0.4015506,0.40239462
1884,9,11,0.40090628,0.40191864
1884,10,17,-0.31164659,-0.29504895
1884,11,17,-0.30536092,-0.29829231
1884,12,11,0.39533975,0.40209486
1884,13,17,-0.31461956,-0.30093208
1884,14,17,-0.26410848,-0.27123133
1884,15,11,0.5296405,0.53060324
1884,16,11,0.38861499,0.38892236
1885,1,11,0.44385972,0.4529855
1885,2,17,-0.44029951,-0.39227179
1885,3,17,-0.36285565,-0.3692209
1885,4,11,0.35955697,0.36127721
1885,5,11,0.36742169,0.36742911
1885,6,17,-0.36681852,-0.36568082
1885,7,17,-0.35345794,-0.35805323
1885,8,11,0.36411598,0.36438534
1885,9,11,0.37766678,0.37808713
1885,10,17,-0.35152676,-0.35804843
1885,11,17,-0.36180863,-0.36431867
1885,12,11,0.70296101,0.70299557
1885,13,11,0.37120958,0.36930946
1885,14,17,-0.33767054,-0.35985538
1885,15,17,-0.3407278,-0.34027141
1885,16,11,0.53598744,0.52907115
1885,17,11,0.3923862,0.38218015
1886,1,11,0.50877191,0.51999153
1886,2,17,-0.45033901,-0.40515439
1886,3,17,-0.38885136,-0.383062
1886,4,11,0.35725864,0.36881089
1886,5,11,0.3390666,0.33528749
1886,6,17,-0.36128142,-0.36386503
1886,7,17,-0.35957723,-0.36692091
1886,8,11,0.3791012,0.38169137
1886,9,11,0.38799578,0.38387724
1886,10,17,-0.35842766,-0.37208148
1886,11,17,-0.35525085,-0.36778383
1886,12,11,0.70690839,0.70763627
1886,13,11,0.37612682,0.37043995
1886,14,17,-0.34961735,-0.36870817
1886,15,17,-0.33923394,-0.34130441
1886,16,11,0.53711837,0.53857189
1886,17,11,0.37023115,0.3625736
1887,1,11,0.51083671,0.52158205
1887,2,17,-0.46146221,-0.40595814
1887,3,17,-0.37616688,-0.3718036
1887,4,11,0.3450672,0.3590251
1887,5,11,0.34071667,0.33863986
1887,6,17,-0.36429438,-0.36203492
1887,7,17,-0.36755147,-0.36880464
1887,8,11,0.37397133,0.37365427
1887,9,11,0.38934814,0.38551651
1887,10,17,-0.34722966,-0.36501844
1887,11,17,-0.34944039,-0.36415238
1887,12,11,0.7097132,0.71121439
1887,13,11,0.38296763,0.38016027
1887,14,17,-0.34392707,-0.36518596
1887,15,17,-0.35027739,-0.35068525
1887,16,11,0.5371127,0.52336521
1887,17,11,0.37061591,0.36048568
1888,1,11,0.52531511,0.53508541
1888,2,17,-0.48112379,-0.41428319
1888,3,17,-0.37151316,-0.37574017
1888,4,11,0.35326556,0.37306074
1888,5,11,0.3665692,0.3617664
1888,6,17,-0.3612071,-0.37376444
1888,7,17,-0.36729559,-0.37672428
1888,8,11,0.366288,0.3594554
1888,9,11,0.3686572,0.36029245
1888,10,17,-0.35720406,-0.37238933
1888,11,17,-0.35142038,-0.36782054
1888,12,11,0.71558846,0.71763878
1888,13,11,0.38314331,0.37844242
1888,14,17,-0.36332914,-0.37510167
1888,15,17,-0.33643057,-0.33697767
1888,16,11,0.53747414,0.54058981
1888,17,11,0.37322277,0.36646986
1889,1,11,0.5301899,0.52400709
1889,2,17,-0.2755885,-0.32759452
1889,3,17,-0.3095197,-0.291618
1889,4,11,0.36933544,0.37501296
1889,5,11,0.38347078,0.38533321
1889,6,17,-0.30079241,-0.29382594
1889,7,17,-0.29790032,-0.311993
1889,8,11,0.40295631,0.39998181
1889,9,11,0.38556077,0.38727759
1889,10,17,-0.31025296,-0.29539112
1889,11,17,-0.30802202,-0.29551098
1889,12,11,0.40587836,0.41412048
1889,13,17,-0.31929356,-0.30050115
1889,14,17,-0.26764551,-0.28101748
1889,15,11,0.52519132,0.52323659
1889,16,11,0.38643214,0.38848246
1890,1,11,0.52299456,0.51939773
1890,2,17,-0.28284757,-0.33820285
1890,3,17,-0.31414668,-0.31824603
1890,4,11,0.41242773,0.41102539
1890,5,11,0.38886655,0.38990475
1890,6,17,-0.31436378,-0.29444576
1890,7,17,-0.30796733,-0.29601584
1890,8,11,0.37514185,0.37600722
1890,9,11,0.38809795,0.38773854
1890,10,17,-0.30264506,-0.3013405
1890,11,17,-0.3071223,-0.29339823
1890,12,11,0.3926992,0.39512564
1890,13,17,-0.30303719,-0.29360937
1890,14,17,-0.25884922,-0.25764392
1890,15,11,0.52151157,0.52335588
1890,16,11,0.38923967,0.39034734
1891,1,11,0.50777158,0.51672645
1891,2,17,-0.47229088,-0.41633484
1891,3,17,-0.38239541,-0.38863471
1891,4,11,0.36212349,0.37496302
1891,5,11,0.37192003,0.36755829
1891,6,17,-0.35492706,-0.37426839
1891,7,17,-0.35788225,-0.37114553
1891,8,11,0.37154778,0.3675938
1891,9,11,0.36762292,0.36169767
1891,10,17,-0.35805046,-0.37120796
1891,11,17,-0.35561253,-0.37294568
1891,12,11,0.71575047,0.71483179
1891,13,11,0.38900052,0.39110172
1891,14,17,-0.37656826,-0.39195226
1891,15,17,-0.32378874,-0.33242161
1891,16,11,0.53342755,0.56776879
1891,17,11,0.36235127,0.35666945
1892,1,11,0.48211831,0.5026961
1892,2,17,-0.47117727,-0.40288824
1892,3,17,-0.37182608,-0.37213216
1892,4,11,0.36048066,0.37464204
1892,5,11,0.39012696,0.38677506
1892,6,17,-0.35402264,-0.36855155
1892,7,17,-0.35817339,-0.36752583
1892,8,11,0.35818819,0.35623109
1892,9,11,0.37057789,0.36338534
1892,10,17,-0.37137241,-0.37501367
1892,11,17,-0.34886583,-0.36629877
1892,12,11,0.71739851,0.71597653
1892,13,11,0.38449437,0.38125973
1892,14,17,-0.33987784,-0.36542327
1892,15,17,-0.34106665,-0.34230789
1892,16,11,0.51620998,0.5094956
1892,17,11,0.37678727,0.36967989
1893,1,11,0.47478162,0.48660112
1893,2,17,-0.45615187,-0.40089363
1893,3,17,-0.36696487,-0.36968006
1893,4,11,0.35576628,0.3681563
